ho_number,sim_time_sec,ue_id,from_cell,to_cell,event,executed_ok,trigger_type,serving_SINR_dB,target_SINR_dB,f_gamma_Eq5,serving_NUEs,target_NUEs,PRBs_per_UE_serving,PRBs_per_UE_target,TOTAL_PRB,f_PRB_Eq6,RRU_PrbUsedDl_serving_pct,RRU_PrbUsedDl_target_pct,PRB_source,RSRP_serving_dBm,RSRP_target_dBm,RSRPpilot_serving,RSRPpilot_target,Omega_gamma_Eq2,Omega_PRB_Eq3,fWF_Eq1,delta_HOM_Eq8,delta_HOM_case,Algo1_threshold,Algo1_HO_decision,NCL_target_load_pct,NCL_gate_result,serving_cell_load_pct,load_balance_result,load_diff_ues,latency_sec,ho_success,data_source
119,1777356622,3,7,8,COMMAND_SENT,0,SINR,24.0000,20.0000,-0.1333,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-6.0000,-10.0000,2.3444,1.4000,0.2942,0.2163,-0.4366,-4.3656,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.0212,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
120,1777356622,3,7,8,LB_COMMAND_SENT,1,LB,24.0000,20.0000,-0.1333,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-6.0000,-10.0000,2.3444,1.4000,0.2942,0.2163,-0.4366,-4.3656,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.0212,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
121,1777356635,3,7,8,COMPLETED,1,LB,24.0000,20.0000,-0.1333,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-6.0000,-10.0000,2.3444,1.4000,0.2942,0.2163,-0.4366,-4.3656,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.0212,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,1,13.00,1,REAL_from_getTargetCellID
122,1777356668,13,7,2,COMMAND_SENT,0,SINR,12.0000,18.0000,0.2000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-18.0000,-12.0000,0.1479,0.5889,0.2572,0.3215,-0.0793,-0.7930,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.6451,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
123,1777356681,13,7,2,COMPLETED,1,SINR,12.0000,18.0000,0.2000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-18.0000,-12.0000,0.1479,0.5889,0.2572,0.3215,-0.0793,-0.7930,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.6451,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,13.00,1,REAL_from_getTargetCellID
124,1777356682,1,2,3,COMMAND_SENT,0,SINR,3.0000,51.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-27.0000,21.0000,0.0186,1174.9971,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9998,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
125,1777356682,1,2,3,LB_COMMAND_SENT,1,LB,3.0000,51.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-27.0000,21.0000,0.0186,1174.9971,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9998,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
126,1777356696,1,2,3,COMPLETED,1,LB,3.0000,51.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-27.0000,21.0000,0.0186,1174.9971,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9998,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,14.00,1,REAL_from_getTargetCellID
127,1777356698,3,8,2,COMMAND_SENT,0,LB,6.0000,26.0000,0.6667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-24.0000,-4.0000,0.0372,3.7157,0.1036,0.3107,-0.4496,-4.4962,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.4591,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
128,1777356711,3,8,2,COMPLETED,1,SINR,6.0000,26.0000,0.6667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-24.0000,-4.0000,0.0372,3.7157,0.1036,0.3107,-0.4496,-4.4962,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.4591,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,13.00,1,REAL_from_getTargetCellID
129,1777356712,5,2,7,COMMAND_SENT,0,SINR,11.0000,33.0000,0.7333,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-19.0000,3.0000,0.1175,27.9337,0.0897,0.2803,-0.4375,-4.3749,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.2574,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
130,1777356712,5,2,7,LB_COMMAND_SENT,1,LB,11.0000,33.0000,0.7333,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-19.0000,3.0000,0.1175,27.9337,0.0897,0.2803,-0.4375,-4.3749,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.2574,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
131,1777356726,5,2,7,COMPLETED,1,LB,11.0000,33.0000,0.7333,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-19.0000,3.0000,0.1175,27.9337,0.0897,0.2803,-0.4375,-4.3749,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.2574,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,1,14.00,1,REAL_from_getTargetCellID
132,1777356966,13,2,8,COMMAND_SENT,0,SINR,20.0000,19.0000,-0.0333,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-10.0000,-11.0000,0.9333,1.1121,0.3253,0.2623,-0.0951,-0.9512,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.0179,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
133,1777356979,13,2,8,COMPLETED,1,SINR,20.0000,19.0000,-0.0333,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-10.0000,-11.0000,0.9333,1.1121,0.3253,0.2623,-0.0951,-0.9512,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.0179,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,1,13.00,1,REAL_from_getTargetCellID
134,1777357175,5,7,3,COMMAND_SENT,0,LB,1.0000,22.0000,0.7000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-29.0000,-8.0000,0.0117,1.4792,0.0945,0.3152,-0.4491,-4.4914,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.4796,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
135,1777357187,5,7,3,COMPLETED,1,SINR,1.0000,22.0000,0.7000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-29.0000,-8.0000,0.0117,1.4792,0.0945,0.3152,-0.4491,-4.4914,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.4796,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,12.00,1,REAL_from_getTargetCellID
136,1777357189,1,3,2,COMMAND_SENT,0,LB,3.0000,51.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-27.0000,21.0000,0.0186,1174.9971,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9998,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
137,1777357189,1,3,2,LB_COMMAND_SENT,1,LB,3.0000,51.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-27.0000,21.0000,0.0186,1174.9971,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9998,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
138,1777357201,1,3,2,COMPLETED,1,LB,3.0000,51.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-27.0000,21.0000,0.0186,1174.9971,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9998,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,12.00,1,REAL_from_getTargetCellID
139,1777357235,5,3,2,COMMAND_SENT,0,SINR,11.0000,20.0000,0.3000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-19.0000,-10.0000,0.1175,0.9333,0.1959,0.2799,-0.3989,-3.9886,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.8711,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
140,1777357248,5,3,2,COMPLETED,1,SINR,11.0000,20.0000,0.3000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-19.0000,-10.0000,0.1175,0.9333,0.1959,0.2799,-0.3989,-3.9886,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.8711,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,13.00,1,REAL_from_getTargetCellID
141,1777357249,1,2,3,COMMAND_SENT,0,LB,3.0000,51.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-27.0000,21.0000,0.0186,1174.9971,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9998,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
142,1777357249,1,2,3,LB_COMMAND_SENT,1,LB,3.0000,51.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-27.0000,21.0000,0.0186,1174.9971,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9998,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
143,1777357262,1,2,3,COMPLETED,1,LB,3.0000,51.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-27.0000,21.0000,0.0186,1174.9971,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9998,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,13.00,1,REAL_from_getTargetCellID
144,1777357325,13,8,7,COMMAND_SENT,0,SINR,9.0000,21.0000,0.4000,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-21.0000,-9.0000,0.0741,1.7625,0.2187,0.3037,-0.0101,-0.1012,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.0271,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
145,1777357337,13,8,7,COMPLETED,1,SINR,9.0000,21.0000,0.4000,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-21.0000,-9.0000,0.0741,1.7625,0.2187,0.3037,-0.0101,-0.1012,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.0271,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,1,12.00,1,REAL_from_getTargetCellID
146,1777357385,13,7,2,COMMAND_SENT,0,SINR,9.0000,20.0000,0.3667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-21.0000,-10.0000,0.0741,0.9333,0.2152,0.3397,-0.0593,-0.5926,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.5184,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
147,1777357393,13,7,2,COMPLETED,1,SINR,9.0000,20.0000,0.3667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-21.0000,-10.0000,0.0741,0.9333,0.2152,0.3397,-0.0593,-0.5926,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.5184,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,8.00,1,REAL_from_getTargetCellID
148,1777357395,3,2,7,COMMAND_SENT,0,SINR,6.0000,26.0000,0.6667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-24.0000,-4.0000,0.0372,3.7157,0.1036,0.3107,-0.4496,-4.4962,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.4591,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
149,1777357395,3,2,7,LB_COMMAND_SENT,1,LB,6.0000,26.0000,0.6667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-24.0000,-4.0000,0.0372,3.7157,0.1036,0.3107,-0.4496,-4.4962,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.4591,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
150,1777357407,3,2,7,COMPLETED,1,LB,6.0000,26.0000,0.6667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-24.0000,-4.0000,0.0372,3.7157,0.1036,0.3107,-0.4496,-4.4962,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.4591,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,12.00,1,REAL_from_getTargetCellID
151,1777357467,13,2,8,COMMAND_SENT,0,SINR,20.0000,21.0000,0.0333,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-10.0000,-9.0000,0.9333,1.7625,0.3108,0.2679,-0.0757,-0.7573,Case1_both_same_side_gth__DHOM=HOM_x_fWF,0.1760,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
152,1777357478,13,2,8,COMPLETED,1,SINR,20.0000,21.0000,0.0333,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-10.0000,-9.0000,0.9333,1.7625,0.3108,0.2679,-0.0757,-0.7573,Case1_both_same_side_gth__DHOM=HOM_x_fWF,0.1760,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,1,11.00,1,REAL_from_getTargetCellID
153,1777357495,14,8,2,COMMAND_SENT,0,SINR,5.0000,7.0000,0.0667,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-25.0000,-23.0000,0.0295,0.0702,0.3464,0.3093,0.0995,0.9947,Case1_both_same_side_gth__DHOM=HOM_x_fWF,1.0242,HO_BLOCKED__serving_still_preferred,10.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
154,1777357507,14,8,2,COMPLETED,1,SINR,5.0000,7.0000,0.0667,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-25.0000,-23.0000,0.0295,0.0702,0.3464,0.3093,0.0995,0.9947,Case1_both_same_side_gth__DHOM=HOM_x_fWF,1.0242,HO_BLOCKED__serving_still_preferred,10.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,1,12.00,1,REAL_from_getTargetCellID
155,1777357555,14,2,7,COMMAND_SENT,0,SINR,-2.0000,8.0000,0.3333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-32.0000,-22.0000,0.0059,0.0589,0.2569,0.3854,0.1114,1.1144,Case1_both_same_side_gth__DHOM=HOM_x_fWF,1.1203,HO_BLOCKED__serving_still_preferred,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
156,1777357564,14,2,7,COMPLETED,1,SINR,-2.0000,8.0000,0.3333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-32.0000,-22.0000,0.0059,0.0589,0.2569,0.3854,0.1114,1.1144,Case1_both_same_side_gth__DHOM=HOM_x_fWF,1.1203,HO_BLOCKED__serving_still_preferred,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,9.00,1,REAL_from_getTargetCellID
157,1777357565,3,7,2,COMMAND_SENT,0,LB,6.0000,26.0000,0.6667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-24.0000,-4.0000,0.0372,3.7157,0.1036,0.3107,-0.4496,-4.4962,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.4591,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
158,1777357565,3,7,2,LB_COMMAND_SENT,1,LB,6.0000,26.0000,0.6667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-24.0000,-4.0000,0.0372,3.7157,0.1036,0.3107,-0.4496,-4.4962,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.4591,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
159,1777357579,3,7,2,COMPLETED,1,LB,6.0000,26.0000,0.6667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-24.0000,-4.0000,0.0372,3.7157,0.1036,0.3107,-0.4496,-4.4962,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.4591,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,14.00,1,REAL_from_getTargetCellID
160,1777357699,5,2,4,COMMAND_SENT,0,SINR,20.0000,17.0000,-0.1000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-10.0000,-13.0000,0.9333,0.4678,0.2769,0.2517,-0.4392,-4.3924,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.4591,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
161,1777357709,5,2,4,COMPLETED,1,SINR,20.0000,17.0000,-0.1000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-10.0000,-13.0000,0.9333,0.4678,0.2769,0.2517,-0.4392,-4.3924,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.4591,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,10.00,1,REAL_from_getTargetCellID
162,1777357711,8,4,2,COMMAND_SENT,0,SINR,22.0000,21.0000,-0.0333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-8.0000,-9.0000,1.4792,1.1750,0.2628,0.2544,-0.4423,-4.4228,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.9435,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
163,1777357711,8,4,2,LB_COMMAND_SENT,1,LB,22.0000,21.0000,-0.0333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-8.0000,-9.0000,1.4792,1.1750,0.2628,0.2544,-0.4423,-4.4228,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.9435,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
164,1777357724,8,4,2,COMPLETED,1,LB,22.0000,21.0000,-0.0333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-8.0000,-9.0000,1.4792,1.1750,0.2628,0.2544,-0.4423,-4.4228,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.9435,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,13.00,1,REAL_from_getTargetCellID
165,1777357727,14,7,8,COMMAND_SENT,0,SINR,9.0000,16.0000,0.2333,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-21.0000,-14.0000,0.0741,0.5574,0.3033,0.3297,0.1522,1.5218,Case1_both_same_side_gth__DHOM=HOM_x_fWF,1.5959,HO_BLOCKED__serving_still_preferred,10.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
166,1777357738,14,7,8,COMPLETED,1,SINR,9.0000,16.0000,0.2333,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-21.0000,-14.0000,0.0741,0.5574,0.3033,0.3297,0.1522,1.5218,Case1_both_same_side_gth__DHOM=HOM_x_fWF,1.5959,HO_BLOCKED__serving_still_preferred,10.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,1,11.00,1,REAL_from_getTargetCellID
167,1777357841,13,8,7,COMMAND_SENT,0,SINR,11.0000,18.0000,0.2333,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-19.0000,-12.0000,0.1175,0.8833,0.2634,0.2863,-0.0305,-0.3054,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.1879,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
168,1777357852,13,8,7,COMPLETED,1,SINR,11.0000,18.0000,0.2333,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-19.0000,-12.0000,0.1175,0.8833,0.2634,0.2863,-0.0305,-0.3054,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.1879,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,1,11.00,1,REAL_from_getTargetCellID
169,1777357899,13,7,2,COMMAND_SENT,0,SINR,7.0000,19.0000,0.4000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-23.0000,-11.0000,0.0468,0.7414,0.2062,0.3436,-0.0573,-0.5726,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.5259,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
170,1777357909,13,7,2,COMPLETED,1,SINR,7.0000,19.0000,0.4000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-23.0000,-11.0000,0.0468,0.7414,0.2062,0.3436,-0.0573,-0.5726,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.5259,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,10.00,1,REAL_from_getTargetCellID
171,1777357911,3,2,7,COMMAND_SENT,0,LB,6.0000,26.0000,0.6667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-24.0000,-4.0000,0.0372,3.7157,0.1036,0.3107,-0.4496,-4.4962,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.4591,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
172,1777357911,3,2,7,LB_COMMAND_SENT,1,LB,6.0000,26.0000,0.6667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-24.0000,-4.0000,0.0372,3.7157,0.1036,0.3107,-0.4496,-4.4962,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.4591,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
173,1777357924,3,2,7,COMPLETED,1,LB,6.0000,26.0000,0.6667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-24.0000,-4.0000,0.0372,3.7157,0.1036,0.3107,-0.4496,-4.4962,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.4591,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,13.00,1,REAL_from_getTargetCellID
174,1777357999,5,4,3,COMMAND_SENT,0,SINR,6.0000,23.0000,0.5667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-24.0000,-7.0000,0.0372,1.8622,0.1311,0.3025,-0.4203,-4.2027,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.1656,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
