SessionID,ElapsedTime,Node,CellID,Level,SNR,Qual,CQI,SecondCell_RSRP,SecondCell_SNR,NRxLev1,NQual1,Speed,DL_bitrate,UL_bitrate,BANDWIDTH,Bearing,RSRQ,Event
1,20,9,5,-111.771,7,-127.771,9,-121.771,2,28.2287,-84.7713,60,0.28,0,100,270,-127.771
2,20.1,10,5,-99.2303,11,-114.23,11,-109.23,6,40.7697,-71.2303,65,0.352,0,100,90,-114.23
1,20.1072,0,6,-95.6523,5,-109.652,7,-105.652,0,44.3477,-66.6523,60,0,0,100,0,-109.652,SECONDARY_CHANGE
3,20.2,11,6,-95.9483,5,-110.948,7,-105.948,0,44.0517,-67.9483,70,0.4,0,100,90,-110.948
4,20.3,12,6,-74.6081,24,-90.6081,15,-84.6081,19,65.3919,-47.6081,60,0.328,0,100,90,-90.6081
5,20.4,13,6,-112.491,11,-125.491,11,-122.491,6,27.5091,-82.4909,65,0.408,0,100,270,-125.491
6,20.5,14,4,-112.012,8,-124.012,9,-122.012,3,27.9875,-81.0125,70,0.376,0,100,90,-124.012
10,20.5072,9,5,-89.4783,17,-102.478,13,-99.4783,12,50.5217,-59.4783,60,0,0,100,0,-102.478,SECONDARY_CHANGE
7,20.6,15,6,-99.1965,6,-114.197,9,-109.197,1,40.8035,-71.1965,60,0.4,0,100,90,-114.197
8,20.7,16,5,-110.247,11,-126.247,11,-120.247,6,29.7529,-83.2471,65,0.328,0,100,90,-126.247
9,20.7072,8,5,-92.3846,10,-104.385,7,-102.385,5,47.6154,-61.3846,70,0,0,100,0,-104.385,SECONDARY_CHANGE
9,20.8,17,5,-87.8341,14,-102.834,11,-97.8341,9,52.1659,-59.8341,70,0.232,0,100,90,-102.834
10,20.9,18,5,-71.2353,19,-88.2353,13,-81.2353,14,68.7647,-45.2353,60,0.296,0,100,90,-88.2353
6,20.9072,5,5,-93.4799,10,-108.48,7,-103.48,5,46.5201,-65.4799,70,0,0,100,0,-108.48,SECONDARY_CHANGE
8,20.9072,7,6,-88.8493,18,-101.849,13,-98.8493,13,51.1507,-58.8493,65,0,0,100,0,-101.849,SECONDARY_CHANGE
1,21,9,6,-110.398,10,-124.398,9,-120.398,5,29.6015,-81.3985,60,0.392,0,100,270,-124.398
2,21.1,10,5,-113.3,7,-127.3,9,-123.3,2,26.7003,-84.2997,65,0.392,0,100,90,-127.3
3,21.2,11,6,-106.108,8,-120.108,9,-116.108,3,33.8922,-77.1078,70,0.4,0,100,270,-120.108
4,21.3,12,6,-105.138,8,-121.138,9,-115.138,3,34.8622,-78.1378,60,0.392,0,100,90,-121.138
5,21.4,13,6,-103.518,8,-118.518,9,-113.518,3,36.4823,-75.5177,65,0.4,0,100,270,-118.518
6,21.5,14,5,-93.6877,8,-107.688,9,-103.688,3,46.3123,-64.6877,70,0.288,0,100,90,-107.688
1,21.5072,0,5,-87.4783,12,-104.478,11,-97.4783,7,52.5217,-61.4783,60,0,0,100,0,-104.478,SECONDARY_CHANGE
2,21.5072,1,6,-88.43,19,-102.43,13,-98.43,14,51.57,-59.43,65,0,0,100,0,-102.43,SECONDARY_CHANGE
7,21.6,15,6,-98.6018,9,-112.602,9,-108.602,4,41.3982,-69.6018,60,0.4,0,100,270,-112.602
8,21.7,16,6,-90.7265,10,-104.726,9,-100.726,5,49.2735,-61.7265,65,0.352,0,100,90,-104.726
9,21.8,17,5,-102.352,8,-117.352,9,-112.352,3,37.6483,-74.3517,70,0.4,0,100,90,-117.352
10,21.9,18,5,-102.634,13,-115.634,11,-112.634,8,37.3662,-72.6338,60,0.392,0,100,90,-115.634
1,22,9,5,-40,20,-53,13,-50,15,100,-10,60,0.28,0,100,270,-53
2,22.1,10,6,-81.9896,16,-94.9896,13,-91.9896,11,58.0104,-51.9896,65,0.272,0,100,90,-94.9896
3,22.2,11,6,-91.2958,5,-108.296,7,-101.296,0,48.7042,-65.2958,70,0.4,0,100,270,-108.296
4,22.3,12,6,-89.6802,14,-101.68,11,-99.6802,9,50.3198,-58.6802,60,0.4,0,100,270,-101.68
5,22.4,13,6,-80.128,13,-95.128,11,-90.128,8,59.872,-52.128,65,0.4,0,100,270,-95.128
6,22.5,14,5,-109.55,8,-122.55,9,-119.55,3,30.4501,-79.5499,70,0.4,0,100,90,-122.55
7,22.6,15,6,-90.5241,10,-103.524,9,-100.524,5,49.4759,-60.5241,60,0.4,0,100,270,-103.524
8,22.7,16,6,-114.383,8,-126.383,9,-124.383,3,25.617,-83.383,65,0.4,0,100,90,-126.383
9,22.7072,8,6,-90.9922,10,-104.992,7,-100.992,5,49.0078,-61.9922,70,0,0,100,0,-104.992,SECONDARY_CHANGE
9,22.8,17,6,-84.5668,10,-97.5668,9,-94.5668,5,55.4332,-54.5668,70,0.264,0,100,90,-97.5668
10,22.9,18,5,-109.992,8,-123.992,9,-119.992,3,30.0083,-80.9917,60,0.304,0,100,90,-123.992
1,23,9,5,-100.235,6,-112.235,9,-110.235,1,39.7647,-69.2353,60,0.392,0,100,270,-112.235
2,23.1,10,6,-107.004,11,-119.004,11,-117.004,6,32.9959,-76.0041,65,0.408,0,100,90,-119.004
6,23.1072,5,6,-88.0405,18,-100.041,13,-98.0405,13,51.9595,-57.0405,70,0,0,100,0,-100.041,SECONDARY_CHANGE
10,23.1072,9,6,-92.0307,7,-104.031,7,-102.031,2,47.9693,-61.0307,60,0,0,100,0,-104.031,SECONDARY_CHANGE
3,23.2,11,6,-100.611,6,-113.611,9,-110.611,1,39.3892,-70.6108,70,0.392,0,100,270,-113.611
4,23.3,12,6,-95.6505,7,-109.651,9,-105.651,2,44.3495,-66.6505,60,0.408,0,100,270,-109.651
5,23.4,13,6,-100.688,5,-112.688,7,-110.688,0,39.3119,-69.6881,65,0.392,0,100,270,-112.688
6,23.5,14,6,-90.9279,13,-104.928,11,-100.928,8,49.0721,-61.9279,70,0.208,0,100,90,-104.928
7,23.6,15,6,-112.707,12,-129.707,11,-122.707,7,27.2926,-86.7074,60,0.4,0,100,270,-129.707
8,23.7,16,6,-119.547,8,-131.547,9,-129.547,3,20.4528,-88.5472,65,0.408,0,100,270,-131.547
9,23.8,17,6,-103.099,7,-116.099,9,-113.099,2,36.901,-73.099,70,0.408,0,100,90,-116.099
10,23.9,18,6,-86.3074,12,-100.307,11,-96.3074,7,53.6926,-57.3074,60,0.36,0,100,90,-100.307
1,24,9,5,-112.771,9,-124.771,9,-122.771,4,27.2287,-81.7713,60,0.272,0,100,270,-124.771
2,24.1,10,6,-116.84,13,-131.84,11,-126.84,8,23.1604,-88.8396,65,0.4,0,100,90,-131.84
1,24.1072,0,4,-87.0307,18,-101.031,13,-97.0307,13,52.9693,-58.0307,60,0,0,100,0,-101.031,SECONDARY_CHANGE
3,24.2,11,6,-109.465,7,-123.465,9,-119.465,2,30.5351,-80.4649,70,0.312,0,100,270,-123.465
4,24.3,12,6,-110.057,13,-127.057,11,-120.057,8,29.9431,-84.0569,60,0.4,0,100,270,-127.057
3,24.3072,2,5,-92.2327,7,-106.233,7,-102.233,2,47.7673,-63.2327,70,0,0,100,0,-106.233,SECONDARY_CHANGE
7,24.3072,6,5,-89.6827,15,-101.683,11,-99.6827,10,50.3173,-58.6827,60,0,0,100,0,-101.683,SECONDARY_CHANGE
5,24.4,13,6,-117.561,10,-134.561,9,-127.561,5,22.4393,-91.5607,65,0.264,0,100,270,-134.561
6,24.5,14,6,-105.939,11,-118.939,11,-115.939,6,34.0608,-75.9392,70,0.4,0,100,270,-118.939
5,24.5072,4,5,-81.3447,11,-97.3447,11,-91.3447,6,58.6553,-54.3447,65,0,0,100,0,-97.3447,SECONDARY_CHANGE
7,24.6,15,5,-63.0721,23,-76.0721,15,-73.0721,18,76.9279,-33.0721,60,0.32,0,100,270,-76.0721
8,24.7,16,6,-102.625,13,-117.625,11,-112.625,8,37.3748,-74.6252,65,0.4,0,100,270,-117.625
9,24.8,17,6,-87.5668,10,-100.567,9,-97.5668,5,52.4332,-57.5668,70,0.392,0,100,270,-100.567
10,24.9,18,6,-95.4706,9,-107.471,9,-105.471,4,44.5294,-64.4706,60,0.392,0,100,270,-107.471
4,24.9072,3,5,-86.2689,16,-101.269,13,-96.2689,11,53.7311,-58.2689,60,0,0,100,0,-101.269,SECONDARY_CHANGE
1,25,9,4,-88.6992,12,-105.699,11,-98.6992,7,51.3008,-62.6992,60,0.392,0,100,270,-105.699
2,25.1,10,6,-118.434,14,-133.434,11,-128.434,9,21.5656,-90.4344,65,0.392,0,100,270,-133.434
3,25.2,11,5,-97.9483,11,-109.948,11,-107.948,6,42.0517,-66.9483,70,0.392,0,100,270,-109.948
4,25.3,12,5,-51.536,29,-64.536,15,-61.536,24,88.464,-21.536,60,0.304,0,100,270,-64.536
5,25.4,13,5,-101.887,14,-117.887,11,-111.887,9,38.1134,-74.8866,65,0.392,0,100,270,-117.887
6,25.5,14,6,-90.9279,9,-107.928,9,-100.928,4,49.0721,-64.9279,70,0.4,0,100,270,-107.928
7,25.6,15,5,-98.1866,11,-115.187,11,-108.187,6,41.8134,-72.1866,60,0.392,0,100,270,-115.187
8,25.7,16,6,-74.4015,18,-91.4015,13,-84.4015,13,65.5985,-48.4015,65,0.4,0,100,270,-91.4015
9,25.8,17,6,-100.099,7,-117.099,9,-110.099,2,39.901,-74.099,70,0.4,0,100,270,-117.099
10,25.9,18,6,-91.3074,10,-104.307,9,-101.307,5,48.6926,-61.3074,60,0.4,0,100,270,-104.307
1,26,9,4,-113.398,5,-126.398,7,-123.398,0,26.6015,-83.3985,60,0.4,0,100,90,-126.398
2,26.1,10,6,-105.409,6,-117.409,9,-115.409,1,34.5906,-74.4094,65,0.4,0,100,270,-117.409
3,26.2,11,5,-114.222,9,-129.222,9,-124.222,4,25.7779,-86.2221,70,0.336,0,100,270,-129.222
4,26.3,12,5,-105.72,8,-118.72,9,-115.72,3,34.28,-75.72,60,0.392,0,100,270,-118.72
5,26.4,13,5,-115.953,7,-132.953,9,-125.953,2,24.047,-89.953,65,0.384,0,100,270,-132.953
6,26.5,14,6,-105.857,10,-120.857,9,-115.857,5,34.1434,-77.8566,70,0.4,0,100,270,-120.857
3,26.5072,2,4,-87.7446,14,-102.745,11,-97.7446,9,52.2554,-59.7446,70,0,0,100,0,-102.745,SECONDARY_CHANGE
7,26.6,15,5,-115.256,6,-131.256,9,-125.256,1,24.744,-88.256,60,0.312,0,100,270,-131.256
8,26.7,16,6,-100.566,9,-116.566,9,-110.566,4,39.4337,-73.5663,65,0.4,0,100,270,-116.566
5,26.7072,4,4,-93.5408,10,-109.541,7,-103.541,5,46.4592,-66.5408,65,0,0,100,0,-109.541,SECONDARY_CHANGE
7,26.7072,6,4,-88.4137,15,-102.414,11,-98.4137,10,51.5863,-59.4137,60,0,0,100,0,-102.414,SECONDARY_CHANGE
9,26.8,17,6,-109.702,12,-121.702,11,-119.702,7,30.2979,-78.7021,70,0.288,0,100,270,-121.702
10,26.9,18,6,-109.35,9,-125.35,9,-119.35,4,30.6502,-82.3498,60,0.392,0,100,270,-125.35
9,26.9072,8,5,-87.4799,17,-100.48,13,-97.4799,12,52.5201,-57.4799,70,0,0,100,0,-100.48,SECONDARY_CHANGE
1,27,9,4,-94.6992,6,-108.699,9,-104.699,1,45.3008,-65.6992,60,0.408,0,100,90,-108.699
2,27.1,10,6,-74.8783,15,-87.8783,11,-84.8783,10,65.1217,-44.8783,65,0.408,0,100,270,-87.8783
3,27.2,11,4,-98.8602,10,-113.86,9,-108.86,5,41.1398,-70.8602,70,0.32,0,100,270,-113.86
4,27.3,12,5,-111.516,5,-128.516,7,-121.516,0,28.4841,-85.5159,60,0.288,0,100,270,-128.516
5,27.4,13,4,-92.831,9,-107.831,9,-102.831,4,47.169,-64.831,65,0.32,0,100,270,-107.831
6,27.5,14,6,-112.584,5,-128.584,7,-122.584,0,27.416,-85.584,70,0.256,0,100,270,-128.584
4,27.5072,3,4,-88.2035,18,-103.203,13,-98.2035,13,51.7965,-60.2035,60,0,0,100,0,-103.203,SECONDARY_CHANGE
10,27.5072,9,5,-87.4783,10,-104.478,7,-97.4783,5,52.5217,-61.4783,60,0,0,100,0,-104.478,SECONDARY_CHANGE
7,27.6,15,4,-88.5241,18,-100.524,13,-98.5241,13,51.4759,-57.5241,60,0.4,0,100,270,-100.524
8,27.7,16,6,-91.7919,13,-108.792,11,-101.792,8,48.2081,-65.7919,65,0.272,0,100,270,-108.792
6,27.7072,5,5,-90.3846,5,-105.385,7,-100.385,0,49.6154,-62.3846,70,0,0,100,0,-105.385,SECONDARY_CHANGE
8,27.7072,7,5,-89.5408,15,-105.541,11,-99.5408,10,50.4592,-62.5408,65,0,0,100,0,-105.541,SECONDARY_CHANGE
9,27.8,17,5,-99.5124,12,-115.512,11,-109.512,7,40.4876,-72.5124,70,0.392,0,100,270,-115.512
10,27.9,18,5,-69.2353,22,-81.2353,15,-79.2353,17,70.7647,-38.2353,60,0.312,0,100,270,-81.2353
1,28,9,4,-93.6992,12,-109.699,11,-103.699,7,46.3008,-66.6992,60,0.4,0,100,90,-109.699
2,28.1,10,6,-100.809,11,-115.809,11,-110.809,6,39.191,-72.809,65,0.392,0,100,270,-115.809
3,28.2,11,4,-106.872,6,-119.872,9,-116.872,1,33.1278,-76.8722,70,0.4,0,100,270,-119.872
4,28.3,12,4,-86.6505,18,-100.651,13,-96.6505,13,53.3495,-57.6505,60,0.352,0,100,270,-100.651
5,28.4,13,4,-90.2323,13,-104.232,11,-100.232,8,49.7677,-61.2323,65,0.4,0,100,90,-104.232
6,28.5,14,5,-104.232,12,-121.232,11,-114.232,7,35.7675,-78.2325,70,0.352,0,100,270,-121.232
7,28.6,15,4,-112.707,14,-124.707,11,-122.707,9,27.2926,-81.7074,60,0.392,0,100,270,-124.707
8,28.7,16,5,-99.7107,12,-112.711,11,-109.711,7,40.2893,-69.7107,65,0.4,0,100,270,-112.711
9,28.8,17,5,-110.479,12,-127.479,11,-120.479,7,29.5213,-84.4787,70,0.32,0,100,270,-127.479
10,28.9,18,5,-99.6338,12,-115.634,11,-109.634,7,40.3662,-72.6338,60,0.392,0,100,270,-115.634
1,29,9,4,-112.398,13,-125.398,11,-122.398,8,27.6015,-82.3985,60,0.4,0,100,90,-125.398
2,29.1,10,6,-86.2522,15,-100.252,11,-96.2522,10,53.7478,-57.2522,65,0.256,0,100,270,-100.252
9,29.1072,8,4,-87.0405,16,-104.041,13,-97.0405,11,52.9595,-61.0405,70,0,0,100,0,-104.041,SECONDARY_CHANGE
2,29.1072,1,5,-85.9936,18,-99.9936,13,-95.9936,13,54.0064,-56.9936,65,0,0,100,0,-99.9936,SECONDARY_CHANGE
3,29.2,11,4,-112.894,13,-129.894,11,-122.894,8,27.1064,-86.8936,70,0.408,0,100,90,-129.894
4,29.3,12,4,-106.057,7,-119.057,9,-116.057,2,33.9431,-76.0569,60,0.4,0,100,270,-119.057
5,29.4,13,4,-93.95,5,-106.95,7,-103.95,0,46.05,-63.95,65,0.4,0,100,90,-106.95
6,29.5,14,5,-112.351,8,-129.351,9,-122.351,3,27.6491,-86.3509,70,0.352,0,100,270,-129.351
1,29.5072,0,5,-94.4783,7,-107.478,7,-104.478,2,45.5217,-64.4783,60,0,0,100,0,-107.478,SECONDARY_CHANGE
7,29.6,15,4,-109.423,9,-126.423,9,-119.423,4,30.5769,-83.4231,60,0.4,0,100,90,-126.423
8,29.7,16,5,-106.882,6,-122.882,9,-116.882,1,33.1182,-79.8818,65,0.376,0,100,270,-122.882
6,29.7072,5,4,-86.9922,17,-103.992,13,-96.9922,12,53.0078,-60.9922,70,0,0,100,0,-103.992,SECONDARY_CHANGE
9,29.8,17,4,-97.515,7,-114.515,9,-107.515,2,42.485,-71.515,70,0.312,0,100,270,-114.515
10,29.9,18,5,-114.992,11,-127.992,11,-124.992,6,25.0083,-84.9917,60,0.312,0,100,270,-127.992
1,30,9,5,-43,22,-59,15,-53,17,97,-16,60,0.328,0,100,90,-59
2,30.1,10,5,-94.802,12,-111.802,11,-104.802,7,45.198,-68.802,65,0.4,0,100,90,-111.802
8,30.1072,7,4,-86.9989,15,-103.999,11,-96.9989,10,53.0011,-60.9989,65,0,0,100,0,-103.999,SECONDARY_CHANGE
10,30.1072,9,4,-87.0307,14,-102.031,11,-97.0307,9,52.9693,-59.0307,60,0,0,100,0,-102.031,SECONDARY_CHANGE
3,30.2,11,4,-111.337,6,-124.337,9,-121.337,1,28.6626,-81.3374,70,0.4,0,100,90,-124.337
4,30.3,12,4,-103.06,12,-120.06,11,-113.06,7,36.9399,-77.0601,60,0.4,0,100,90,-120.06
5,30.4,13,4,-105.462,6,-121.462,9,-115.462,1,34.5385,-78.4615,65,0.408,0,100,90,-121.462
6,30.5,14,4,-101.19,11,-116.19,11,-111.19,6,38.8101,-73.1899,70,0.352,0,100,270,-116.19
7,30.6,15,4,-85.1145,10,-102.114,9,-95.1145,5,54.8855,-59.1145,60,0.408,0,100,90,-102.114
8,30.7,16,4,-90.5337,6,-103.534,9,-100.534,1,49.4663,-60.5337,65,0.28,0,100,270,-103.534
9,30.8,17,4,-82.191,11,-95.191,11,-92.191,6,57.809,-52.191,70,0.408,0,100,90,-95.191
10,30.9,18,4,-90.3074,7,-103.307,9,-100.307,2,49.6926,-60.3074,60,0.36,0,100,270,-103.307
5,30.9072,4,5,-92.8493,13,-106.849,11,-102.849,8,47.1507,-63.8493,65,0,0,100,0,-106.849,SECONDARY_CHANGE
1,31,9,5,-100.235,14,-112.235,11,-110.235,9,39.7647,-69.2353,60,0.392,0,100,90,-112.235
2,31.1,10,5,-98.2303,9,-112.23,9,-108.23,4,41.7697,-69.2303,65,0.4,0,100,90,-112.23
3,31.2,11,4,-86.191,11,-101.191,11,-96.191,6,53.809,-58.191,70,0.4,0,100,90,-101.191
4,31.3,12,4,-74.6081,24,-88.6081,15,-84.6081,19,65.3919,-45.6081,60,0.408,0,100,90,-88.6081
5,31.4,13,5,-80.0269,16,-94.0269,13,-90.0269,11,59.9731,-51.0269,65,0.272,0,100,90,-94.0269
6,31.5,14,4,-112.012,14,-124.012,11,-122.012,9,27.9875,-81.0125,70,0.4,0,100,270,-124.012
7,31.6,15,4,-99.1965,9,-116.197,9,-109.197,4,40.8035,-73.1965,60,0.392,0,100,90,-116.197
8,31.7,16,4,-101.32,8,-115.32,9,-111.32,3,38.6802,-72.3198,65,0.4,0,100,90,-115.32
9,31.8,17,4,-102.337,10,-115.337,9,-112.337,5,37.6626,-72.3374,70,0.392,0,100,90,-115.337
10,31.9,18,4,-110.35,8,-123.35,9,-120.35,3,29.6502,-80.3498,60,0.4,0,100,270,-123.35
1,32,9,5,-117.771,14,-134.771,11,-127.771,9,22.2287,-91.7713,60,0.272,0,100,90,-134.771
2,32.1,10,5,-114.3,9,-127.3,9,-124.3,4,25.7003,-84.2997,65,0.384,0,100,90,-127.3
1,32.1072,0,6,-88.0307,15,-104.031,11,-98.0307,10,51.9693,-61.0307,60,0,0,100,0,-104.031,SECONDARY_CHANGE
3,32.2,11,4,-101.924,8,-118.924,9,-111.924,3,38.0755,-75.9245,70,0.4,0,100,90,-118.924
4,32.3,12,4,-101.138,10,-116.138,9,-111.138,5,38.8622,-73.1378,60,0.392,0,100,90,-116.138
5,32.4,13,5,-105.959,13,-118.959,11,-115.959,8,34.0411,-75.9589,65,0.4,0,100,90,-118.959
6,32.5,14,4,-117.605,8,-133.605,9,-127.605,3,22.395,-90.605,70,0.4,0,100,90,-133.605
2,32.5072,1,6,-90.43,6,-106.43,7,-100.43,1,49.57,-63.43,65,0,0,100,0,-106.43,SECONDARY_CHANGE
7,32.6,15,4,-107.886,5,-124.886,7,-117.886,0,32.1143,-81.8857,60,0.384,0,100,90,-124.886
8,32.7,16,4,-77.0086,16,-92.0086,13,-87.0086,11,62.9914,-49.0086,65,0.4,0,100,90,-92.0086
9,32.7072,8,5,-92.3846,5,-105.385,7,-102.385,0,47.6154,-62.3846,70,0,0,100,0,-105.385,SECONDARY_CHANGE
9,32.8,17,5,-90.8341,10,-104.834,9,-100.834,5,49.1659,-61.8341,70,0.256,0,100,90,-104.834
10,32.9,18,4,-110.379,9,-126.379,9,-120.379,4,29.6205,-83.3795,60,0.392,0,100,90,-126.379
7,32.9072,6,5,-85.2689,19,-100.269,13,-95.2689,14,54.7311,-57.2689,60,0,0,100,0,-100.269,SECONDARY_CHANGE
1,33,9,6,-92.6992,13,-107.699,11,-102.699,8,47.3008,-64.6992,60,0.392,0,100,90,-107.699
2,33.1,10,6,-88.9896,13,-100.99,11,-98.9896,8,51.0104,-57.9896,65,0.296,0,100,90,-100.99
3,33.1072,2,5,-87.75,13,-102.75,11,-97.75,8,52.25,-59.75,70,0,0,100,0,-102.75,SECONDARY_CHANGE
3,33.2,11,5,-90.2958,6,-106.296,9,-100.296,1,49.7042,-63.2958,70,0.32,0,100,90,-106.296
4,33.3,12,4,-86.9848,11,-98.9848,11,-96.9848,6,53.0152,-55.9848,60,0.264,0,100,90,-98.9848
4,33.3072,3,5,-84.6827,12,-100.683,11,-94.6827,7,55.3173,-57.6827,60,0,0,100,0,-100.683,SECONDARY_CHANGE
5,33.3072,4,6,-79.9797,23,-91.9797,15,-89.9797,18,60.0203,-48.9797,65,0,0,100,0,-91.9797,SECONDARY_CHANGE
5,33.4,13,6,-83.5094,14,-97.5094,11,-93.5094,9,56.4906,-54.5094,65,0.272,0,100,90,-97.5094
6,33.5,14,4,-109.012,11,-125.012,11,-119.012,6,30.9875,-82.0125,70,0.4,0,100,90,-125.012
7,33.6,15,5,-84.1442,17,-101.144,13,-94.1442,12,55.8558,-58.1442,60,0.336,0,100,90,-101.144
8,33.7,16,4,-107.838,12,-120.838,11,-117.838,7,32.162,-77.838,65,0.392,0,100,90,-120.838
9,33.8,17,5,-107.352,8,-122.352,9,-117.352,3,32.6483,-79.3517,70,0.408,0,100,90,-122.352
10,33.9,18,4,-92.4706,13,-104.471,11,-102.471,8,47.5294,-61.4706,60,0.4,0,100,90,-104.471
1,34,9,6,-112.398,11,-129.398,11,-122.398,6,27.6015,-86.3985,60,0.4,0,100,270,-129.398
2,34.1,10,6,-108.004,8,-120.004,9,-118.004,3,31.9959,-77.0041,65,0.4,0,100,90,-120.004
3,34.2,11,5,-101.611,10,-113.611,9,-111.611,5,38.3892,-70.6108,70,0.4,0,100,90,-113.611
4,34.3,12,5,-100.292,14,-115.292,11,-110.292,9,39.7076,-72.2924,60,0.4,0,100,90,-115.292
5,34.4,13,6,-98.4251,7,-114.425,9,-108.425,2,41.5749,-71.4251,65,0.4,0,100,90,-114.425
6,34.5,14,4,-97.1899,5,-110.19,7,-107.19,0,42.8101,-67.1899,70,0.4,0,100,90,-110.19
7,34.6,15,5,-109.828,5,-121.828,7,-119.828,0,30.1715,-78.8285,60,0.4,0,100,90,-121.828
8,34.7,16,4,-88.605,13,-102.605,11,-98.605,8,51.395,-59.605,65,0.224,0,100,90,-102.605
8,34.7072,7,5,-79.2699,23,-95.2699,15,-89.2699,18,60.7301,-52.2699,65,0,0,100,0,-95.2699,SECONDARY_CHANGE
9,34.7072,8,6,-92.9922,12,-106.992,11,-102.992,7,47.0078,-63.9922,70,0,0,100,0,-106.992,SECONDARY_CHANGE
9,34.8,17,6,-90.5668,5,-105.567,7,-100.567,0,49.4332,-62.5668,70,0.304,0,100,90,-105.567
10,34.9,18,4,-93.3074,5,-110.307,7,-103.307,0,46.6926,-67.3074,60,0.4,0,100,90,-110.307
1,35,9,6,-93.6992,13,-106.699,11,-103.699,8,46.3008,-63.6992,60,0.4,0,100,270,-106.699
2,35.1,10,6,-109.409,12,-124.409,11,-119.409,7,30.5906,-81.4094,65,0.4,0,100,270,-124.409
3,35.2,11,5,-109.465,5,-126.465,7,-119.465,0,30.5351,-83.4649,70,0.256,0,100,90,-126.465
4,35.3,12,5,-111.693,14,-126.693,11,-121.693,9,28.3071,-83.6929,60,0.384,0,100,90,-126.693
3,35.3072,2,6,-91.2327,9,-103.233,7,-101.233,4,48.7673,-60.2327,70,0,0,100,0,-103.233,SECONDARY_CHANGE
5,35.4,13,6,-111.949,7,-128.949,9,-121.949,2,28.0508,-85.9492,65,0.4,0,100,90,-128.949
6,35.5,14,4,-92.1899,8,-108.19,9,-102.19,3,47.8101,-65.1899,70,0.4,0,100,90,-108.19
7,35.5072,6,6,-90.2035,8,-107.203,7,-100.203,3,49.7965,-64.2035,60,0,0,100,0,-107.203,SECONDARY_CHANGE
7,35.6,15,6,-78.1145,19,-93.1145,13,-88.1145,14,61.8855,-50.1145,60,0.232,0,100,90,-93.1145
8,35.7,16,5,-95.9075,6,-112.908,9,-105.908,1,44.0925,-69.9075,65,0.4,0,100,90,-112.908
4,35.7072,3,6,-86.4137,12,-100.414,11,-96.4137,7,53.5863,-57.4137,60,0,0,100,0,-100.414,SECONDARY_CHANGE
9,35.8,17,6,-107.099,10,-123.099,9,-117.099,5,32.901,-80.099,70,0.408,0,100,90,-123.099
10,35.9,18,4,-103.35,11,-116.35,11,-113.35,6,36.6502,-73.3498,60,0.4,0,100,90,-116.35
1,36,9,6,-95.6992,9,-110.699,9,-105.699,4,44.3008,-67.6992,60,0.4,0,100,270,-110.699
2,36.1,10,6,-77.8783,17,-94.8783,13,-87.8783,12,62.1217,-51.8783,65,0.408,0,100,270,-94.8783
3,36.2,11,6,-96.9483,8,-113.948,9,-106.948,3,43.0517,-70.9483,70,0.4,0,100,90,-113.948
4,36.3,12,6,-67.6081,24,-83.6081,15,-77.6081,19,72.3919,-40.6081,60,0.296,0,100,90,-83.6081
5,36.4,13,6,-115.491,14,-129.491,11,-125.491,9,24.5091,-86.4909,65,0.408,0,100,270,-129.491
6,36.5,14,4,-107.012,13,-120.012,11,-117.012,8,32.9875,-77.0125,70,0.376,0,100,90,-120.012
10,36.5072,9,5,-93.4783,14,-105.478,11,-103.478,9,46.5217,-62.4783,60,0,0,100,0,-105.478,SECONDARY_CHANGE
7,36.6,15,6,-98.1965,8,-114.197,9,-108.197,3,41.8035,-71.1965,60,0.4,0,100,90,-114.197
8,36.7,16,5,-108.247,14,-122.247,11,-118.247,9,31.7529,-79.2471,65,0.312,0,100,90,-122.247
9,36.8,17,6,-88.5668,17,-105.567,13,-98.5668,12,51.4332,-62.5668,70,0.4,0,100,270,-105.567
10,36.9,18,5,-69.2353,20,-82.2353,13,-79.2353,15,70.7647,-39.2353,60,0.328,0,100,90,-82.2353
6,36.9072,5,5,-87.4799,17,-103.48,13,-97.4799,12,52.5201,-60.4799,70,0,0,100,0,-103.48,SECONDARY_CHANGE
8,36.9072,7,6,-90.8493,5,-103.849,7,-100.849,0,49.1507,-60.8493,65,0,0,100,0,-103.849,SECONDARY_CHANGE
1,37,9,6,-108.398,9,-122.398,9,-118.398,4,31.6015,-79.3985,60,0.4,0,100,270,-122.398
2,37.1,10,6,-106.809,14,-119.809,11,-116.809,9,33.191,-76.809,65,0.4,0,100,270,-119.809
3,37.2,11,6,-110.108,7,-126.108,9,-120.108,2,29.8922,-83.1078,70,0.4,0,100,270,-126.108
4,37.3,12,6,-108.138,10,-122.138,9,-118.138,5,31.8622,-79.1378,60,0.392,0,100,90,-122.138
5,37.4,13,6,-106.518,6,-123.518,9,-116.518,1,33.4823,-80.5177,65,0.4,0,100,270,-123.518
6,37.5,14,5,-89.6877,17,-103.688,13,-99.6877,12,50.3123,-60.6877,70,0.288,0,100,90,-103.688
1,37.5072,0,5,-96.4783,7,-113.478,7,-106.478,2,43.5217,-70.4783,60,0,0,100,0,-113.478,SECONDARY_CHANGE
7,37.6,15,6,-91.6018,6,-106.602,9,-101.602,1,48.3982,-63.6018,60,0.4,0,100,270,-106.602
8,37.7,16,6,-88.7265,13,-102.726,11,-98.7265,8,51.2735,-59.7265,65,0.36,0,100,90,-102.726
