SessionID,ElapsedTime,Node,CellID,Level,SNR,Qual,CQI,SecondCell_RSRP,SecondCell_SNR,NRxLev1,NQual1,Speed,DL_bitrate,UL_bitrate,BANDWIDTH,Bearing,RSRQ
1,3,9,1,-110.398,12,-126.398,11,-120.398,7,29.6015,-83.3985,20,0,0,100,90,-126.398
2,3.1,10,3,-97.4031,10,-114.403,9,-107.403,5,42.5969,-71.4031,25,0,0,100,90,-114.403
3,3.2,11,3,-111.222,14,-123.222,11,-121.222,9,28.7779,-80.2221,30,0,0,100,270,-123.222
4,3.3,12,2,-97.6018,12,-111.602,11,-107.602,7,42.3982,-68.6018,20,0,0,100,90,-111.602
5,3.4,13,3,-88.958,13,-101.958,11,-98.958,8,51.042,-58.958,25,0,0,100,90,-101.958
6,3.5,14,3,-115.787,11,-127.787,11,-125.787,6,24.2129,-84.7871,30,0,0,100,90,-127.787
7,3.6,15,2,-74.6081,16,-90.6081,13,-84.6081,11,65.3919,-47.6081,20,0,0,100,90,-90.6081
8,3.7,16,3,-79.1516,24,-94.1516,15,-89.1516,19,60.8484,-51.1516,25,0,0,100,90,-94.1516
9,3.8,17,3,-120,7,-134,9,-130,2,20,-91,30,0,0,100,90,-134
10,3.9,18,2,-85.9345,15,-98.9345,11,-95.9345,10,54.0655,-55.9345,20,0,0,100,90,-98.9345
1,4,9,2,-92.0721,7,-104.072,9,-102.072,2,47.9279,-61.0721,20,0.392,0,100,90,-104.072
2,4.1,10,3,-82.6539,17,-99.6539,13,-92.6539,12,57.3461,-56.6539,25,0.232,0,100,90,-99.6539
3,4.2,11,3,-109.769,6,-125.769,9,-119.769,1,30.2311,-82.7689,30,0.08,0,100,270,-125.769
4,4.3,12,2,-83.1145,13,-98.1145,11,-93.1145,8,56.8855,-55.1145,20,0,0,100,90,-98.1145
5,4.4,13,3,-84.268,14,-101.268,11,-94.268,9,55.732,-58.268,25,0,0,100,90,-101.268
6,4.5,14,3,-117.439,9,-131.439,9,-127.439,4,22.5607,-88.4393,30,0,0,100,270,-131.439
7,4.6,15,2,-77.7713,18,-89.7713,13,-87.7713,13,62.2287,-46.7713,20,0,0,100,90,-89.7713
8,4.7,16,3,-94.6132,5,-107.613,7,-104.613,0,45.3868,-64.6132,25,0,0,100,90,-107.613
9,4.8,17,3,-120,7,-135,9,-130,2,20,-92,30,0,0,100,90,-135
10,4.9,18,2,-100.292,6,-116.292,9,-110.292,1,39.7076,-73.2924,20,0,0,100,90,-116.292
1,5,9,2,-85.536,14,-100.536,11,-95.536,9,54.464,-57.536,20,0.408,0,100,90,-100.536
2,5.1,10,3,-76.3919,20,-90.3919,13,-86.3919,15,63.6081,-47.3919,25,0.408,0,100,90,-90.3919
3,5.2,11,3,-100.611,8,-115.611,9,-110.611,3,39.3892,-72.6108,30,0.4,0,100,270,-115.611
4,5.3,12,2,-65.2353,25,-77.2353,15,-75.2353,20,74.7647,-34.2353,20,0.32,0,100,90,-77.2353
5,5.4,13,3,-97.6388,9,-112.639,9,-107.639,4,42.3612,-69.6388,25,0.152,0,100,90,-112.639
6,5.5,14,3,-114.787,9,-128.787,9,-124.787,4,25.2129,-85.7871,30,0,0,100,270,-128.787
7,5.6,15,2,-94.6802,12,-108.68,11,-104.68,7,45.3198,-65.6802,20,0,0,100,90,-108.68
8,5.7,16,3,-97.4764,13,-109.476,11,-107.476,8,42.5236,-66.4764,25,0,0,100,270,-109.476
9,5.8,17,3,-120,8,-132,9,-130,3,20,-89,30,0,0,100,90,-132
10,5.9,18,2,-105.72,14,-119.72,11,-115.72,9,34.28,-76.72,20,0,0,100,90,-119.72
1,6,9,2,-43,26,-55,15,-53,21,97,-12,20,0.4,0,100,90,-55
2,6.1,10,3,-90.6034,7,-103.603,9,-100.603,2,49.3966,-60.6034,25,0.392,0,100,90,-103.603
3,6.2,11,3,-91.3154,9,-103.315,9,-101.315,4,48.6846,-60.3154,30,0.4,0,100,270,-103.315
4,6.3,12,2,-85.5241,10,-100.524,9,-95.5241,5,54.4759,-57.5241,20,0.392,0,100,90,-100.524
5,6.4,13,3,-97.5329,12,-113.533,11,-107.533,7,42.4671,-70.5329,25,0.4,0,100,270,-113.533
6,6.5,14,3,-117.584,7,-134.584,9,-127.584,2,22.416,-91.584,30,0.4,0,100,270,-134.584
7,6.6,15,2,-98.0601,7,-110.06,9,-108.06,2,41.9399,-67.0601,20,0.232,0,100,90,-110.06
8,6.7,16,3,-90.3205,5,-103.321,7,-100.321,0,49.6795,-60.3205,25,0.072,0,100,270,-103.321
9,6.8,17,3,-120,10,-133,9,-130,5,20,-90,30,0,0,100,270,-133
10,6.9,18,2,-102.223,14,-118.223,11,-112.223,9,37.7767,-75.2233,20,0,0,100,90,-118.223
1,7,9,2,-90.536,6,-105.536,9,-100.536,1,49.464,-62.536,20,0.392,0,100,90,-105.536
2,7.1,10,3,-99.8148,6,-114.815,9,-109.815,1,40.1852,-71.8148,25,0.4,0,100,90,-114.815
3,7.2,11,3,-90.191,14,-107.191,11,-100.191,9,49.809,-64.191,30,0.4,0,100,270,-107.191
4,7.3,12,2,-96.1965,11,-111.197,11,-106.197,6,43.8035,-68.1965,20,0.4,0,100,90,-111.197
5,7.4,13,3,-81.958,16,-96.958,13,-91.958,11,58.042,-53.958,25,0.4,0,100,270,-96.958
6,7.5,14,3,-109.55,8,-125.55,9,-119.55,3,30.4501,-82.5499,30,0.376,0,100,270,-125.55
7,7.6,15,2,-101.007,13,-115.007,11,-111.007,8,38.9934,-72.0066,20,0.4,0,100,90,-115.007
8,7.7,16,3,-79.4608,24,-93.4608,15,-89.4608,19,60.5392,-50.4608,25,0.408,0,100,270,-93.4608
9,7.8,17,3,-120,5,-137,7,-130,0,20,-94,30,0.232,0,100,270,-137
10,7.9,18,3,-97.0601,10,-113.06,9,-107.06,5,42.9399,-70.0601,20,0.144,0,100,90,-113.06
1,8,9,2,-101.072,11,-116.072,11,-111.072,6,38.9279,-73.0721,20,0.4,0,100,90,-116.072
2,8.1,10,3,-109.187,10,-123.187,9,-119.187,5,30.8133,-80.1867,25,0.408,0,100,90,-123.187
3,8.2,11,3,-95.515,6,-110.515,9,-105.515,1,44.485,-67.515,30,0.4,0,100,270,-110.515
4,8.3,12,2,-103.684,13,-120.684,11,-113.684,8,36.316,-77.684,20,0.4,0,100,90,-120.684
5,8.4,13,3,-81.268,11,-95.268,11,-91.268,6,58.732,-52.268,25,0.4,0,100,270,-95.268
6,8.5,14,3,-109.139,5,-122.139,7,-119.139,0,30.8605,-79.1395,30,0.392,0,100,270,-122.139
7,8.6,15,2,-109.733,9,-125.733,9,-119.733,4,30.2674,-82.7326,20,0.392,0,100,90,-125.733
8,8.7,16,3,-89.6964,16,-106.696,13,-99.6964,11,50.3036,-63.6964,25,0.392,0,100,270,-106.696
9,8.8,17,3,-119.813,12,-134.813,11,-129.813,7,20.1867,-91.8133,30,0.368,0,100,270,-134.813
10,8.9,18,3,-92.6802,11,-107.68,11,-102.68,6,47.3198,-64.6802,20,0.4,0,100,90,-107.68
1,9,9,2,-105.235,12,-122.235,11,-115.235,7,34.7647,-79.2353,20,0.4,0,100,90,-122.235
2,9.1,10,3,-103.251,12,-120.251,11,-113.251,7,36.7489,-77.2511,25,0.4,0,100,270,-120.251
3,9.2,11,3,-105.352,13,-118.352,11,-115.352,8,34.6483,-75.3517,30,0.4,0,100,270,-118.352
4,9.3,12,2,-107.707,12,-124.707,11,-117.707,7,32.2926,-81.7074,20,0.4,0,100,90,-124.707
5,9.4,13,3,-94.6388,13,-107.639,11,-104.639,8,45.3612,-64.6388,25,0.408,0,100,270,-107.639
6,9.5,14,3,-93.1899,6,-108.19,9,-103.19,1,46.8101,-65.1899,30,0.4,0,100,270,-108.19
7,9.6,15,3,-92.2924,11,-107.292,11,-102.292,6,47.7076,-64.2924,20,0.368,0,100,90,-107.292
8,9.7,16,3,-100.014,8,-113.014,9,-110.014,3,39.9861,-70.0139,25,0.408,0,100,270,-113.014
9,9.8,17,3,-116.836,11,-130.836,11,-126.836,6,23.1635,-87.8365,30,0.392,0,100,270,-130.836
10,9.9,18,3,-82.7713,18,-98.7713,13,-92.7713,13,57.2287,-55.7713,20,0.408,0,100,90,-98.7713
1,10,9,2,-103.608,14,-115.608,11,-113.608,9,36.3919,-72.6081,20,0.4,0,100,90,-115.608
2,10.1,10,3,-98.4764,11,-115.476,11,-108.476,6,41.5236,-72.4764,25,0.4,0,100,270,-115.476
3,10.2,11,3,-110.702,5,-125.702,7,-120.702,0,29.2976,-82.7024,30,0.384,0,100,270,-125.702
4,10.3,12,3,-99.5208,14,-113.521,11,-109.521,9,40.4792,-70.5208,20,0.392,0,100,90,-113.521
5,10.4,13,3,-105.444,9,-122.444,9,-115.444,4,34.5565,-79.4435,25,0.4,0,100,270,-122.444
6,10.5,14,3,-90.9968,14,-107.997,11,-100.997,9,49.0032,-64.9968,30,0.4,0,100,270,-107.997
7,10.6,15,3,-84.9345,19,-100.935,13,-94.9345,14,55.0655,-57.9345,20,0.4,0,100,90,-100.935
8,10.7,16,3,-108.255,9,-120.255,9,-118.255,4,31.7449,-77.2551,25,0.4,0,100,270,-120.255
9,10.8,17,3,-109.152,10,-124.152,9,-119.152,5,30.8484,-81.1516,30,0.384,0,100,270,-124.152
10,10.9,18,3,-72.6081,16,-86.6081,13,-82.6081,11,67.3919,-43.6081,20,0.4,0,100,90,-86.6081
1,11,9,3,-102.464,14,-114.464,11,-112.464,9,37.536,-71.464,20,0.368,0,100,90,-114.464
2,11.1,10,3,-93.3205,13,-109.321,11,-103.321,8,46.6795,-66.3205,25,0.392,0,100,270,-109.321
3,11.2,11,2,-97.3154,6,-113.315,9,-107.315,1,42.6846,-70.3154,30,0.384,0,100,270,-113.315
4,11.3,12,3,-93.3074,6,-108.307,9,-103.307,1,46.6926,-65.3074,20,0.408,0,100,90,-108.307
5,11.4,13,3,-111.634,13,-123.634,11,-121.634,8,28.3659,-80.6341,25,0.4,0,100,270,-123.634
6,11.5,14,3,-92.6877,11,-104.688,11,-102.688,6,47.3123,-61.6877,30,0.4,0,100,270,-104.688
7,11.6,15,3,-51.536,22,-63.536,15,-61.536,17,88.464,-20.536,20,0.408,0,100,90,-63.536
8,11.7,16,3,-109.695,11,-123.695,11,-119.695,6,30.3053,-80.6947,25,0.4,0,100,270,-123.695
9,11.8,17,3,-109.337,9,-123.337,9,-119.337,4,30.6626,-80.3374,30,0.384,0,100,270,-123.337
10,11.9,18,3,-88.6505,14,-100.651,11,-98.6505,9,51.3495,-57.6505,20,0.4,0,100,90,-100.651
1,12,9,3,-96.6992,7,-108.699,9,-106.699,2,43.3008,-65.6992,20,0.4,0,100,90,-108.699
2,12.1,10,3,-71.4608,15,-86.4608,11,-81.4608,10,68.5392,-43.4608,25,0.408,0,100,270,-86.4608
3,12.2,11,2,-83.191,13,-100.191,11,-93.191,8,56.809,-57.191,30,0.4,0,100,270,-100.191
4,12.3,12,3,-65.0721,20,-80.0721,13,-75.0721,15,74.9279,-37.0721,20,0.4,0,100,90,-80.0721
5,12.4,13,2,-98.5329,5,-112.533,7,-108.533,0,41.4671,-69.5329,25,0.376,0,100,270,-112.533
6,12.5,14,3,-103.857,6,-116.857,9,-113.857,1,36.1434,-73.8566,30,0.4,0,100,270,-116.857
7,12.6,15,3,-82.9848,19,-98.9848,13,-92.9848,14,57.0152,-55.9848,20,0.392,0,100,90,-98.9848
8,12.7,16,2,-93.3205,13,-106.321,11,-103.321,8,46.6795,-63.3205,25,0.392,0,100,270,-106.321
9,12.8,17,3,-104.512,11,-117.512,11,-114.512,6,35.4876,-74.5124,30,0.408,0,100,270,-117.512
10,12.9,18,3,-97.8434,5,-111.843,7,-107.843,0,42.1566,-68.8434,20,0.4,0,100,90,-111.843
1,13,9,3,-80,16,-94,13,-90,11,60,-51,20,0.408,0,100,90,-94
2,13.1,10,3,-91.6964,12,-103.696,11,-101.696,7,48.3036,-60.6964,25,0.4,0,100,270,-103.696
3,13.2,11,2,-96.515,14,-108.515,11,-106.515,9,43.485,-65.515,30,0.4,0,100,270,-108.515
4,13.3,12,3,-79.1442,17,-96.1442,13,-89.1442,12,60.8558,-53.1442,20,0.392,0,100,90,-96.1442
5,13.4,13,2,-80.958,19,-96.958,13,-90.958,14,59.042,-53.958,25,0.4,0,100,270,-96.958
6,13.5,14,3,-103.939,5,-117.939,7,-113.939,0,36.0608,-74.9392,30,0.4,0,100,270,-117.939
7,13.6,15,3,-99.8137,11,-116.814,11,-109.814,6,40.1863,-73.8137,20,0.4,0,100,90,-116.814
8,13.7,16,2,-79.4608,17,-92.4608,13,-89.4608,12,60.5392,-49.4608,25,0.408,0,100,270,-92.4608
9,13.8,17,3,-93.2958,14,-106.296,11,-103.296,9,46.7042,-63.2958,30,0.4,0,100,270,-106.296
10,13.9,18,3,-100.138,9,-115.138,9,-110.138,4,39.8622,-72.1378,20,0.4,0,100,90,-115.138
1,14,9,3,-71,15,-84,11,-81,10,69,-41,20,0.4,0,100,90,-84
2,14.1,10,3,-97.0139,13,-114.014,11,-107.014,8,42.9861,-71.0139,25,0.4,0,100,270,-114.014
3,14.2,11,2,-102.352,9,-116.352,9,-112.352,4,37.6483,-73.3517,30,0.4,0,100,270,-116.352
4,14.3,12,3,-91.4706,9,-103.471,9,-101.471,4,48.5294,-60.4706,20,0.4,0,100,90,-103.471
5,14.4,13,2,-83.268,16,-100.268,13,-93.268,11,56.732,-57.268,25,0.4,0,100,270,-100.268
6,14.5,14,2,-100.19,9,-112.19,9,-110.19,4,39.8101,-69.1899,30,0.392,0,100,270,-112.19
7,14.6,15,3,-105.734,7,-117.734,9,-115.734,2,34.2663,-74.7337,20,0.4,0,100,90,-117.734
8,14.7,16,2,-93.6964,10,-106.696,9,-103.696,5,46.3036,-63.6964,25,0.392,0,100,270,-106.696
9,14.8,17,3,-91.5668,5,-104.567,7,-101.567,0,48.4332,-61.5668,30,0.4,0,100,270,-104.567
10,14.9,18,3,-108.007,8,-122.007,9,-118.007,3,31.9934,-79.0066,20,0.392,0,100,270,-122.007
1,15,9,3,-88.6992,14,-102.699,11,-98.6992,9,51.3008,-59.6992,20,0.392,0,100,90,-102.699
2,15.1,10,3,-110.255,6,-127.255,9,-120.255,1,29.7449,-84.2551,25,0.4,0,100,270,-127.255
3,15.2,11,2,-105.702,7,-121.702,9,-115.702,2,34.2976,-78.7024,30,0.384,0,100,270,-121.702
4,15.3,12,3,-101.187,9,-115.187,9,-111.187,4,38.8134,-72.1866,20,0.4,0,100,90,-115.187
5,15.4,13,2,-90.6388,8,-107.639,9,-100.639,3,49.3612,-64.6388,25,0.4,0,100,270,-107.639
6,15.5,14,2,-84.9968,15,-96.9968,11,-94.9968,10,55.0032,-53.9968,30,0.4,0,100,270,-96.9968
7,15.6,15,3,-106.72,14,-122.72,11,-116.72,9,33.28,-79.72,20,0.4,0,100,270,-122.72
8,15.7,16,2,-100.014,10,-113.014,9,-110.014,5,39.9861,-70.0139,25,0.4,0,100,270,-113.014
9,15.8,17,3,-102.948,9,-115.948,9,-112.948,4,37.0517,-72.9483,30,0.4,0,100,270,-115.948
10,15.9,18,3,-102.06,9,-115.06,9,-112.06,4,37.9399,-72.0601,20,0.408,0,100,270,-115.06
1,16,9,3,-98.464,9,-113.464,9,-108.464,4,41.536,-70.464,20,0.4,0,100,90,-113.464
2,16.1,10,3,-112.695,11,-128.695,11,-122.695,6,27.3053,-85.6947,25,0.392,0,100,270,-128.695
3,16.2,11,1,-93.3154,7,-106.315,9,-103.315,2,46.6846,-63.3154,30,0.368,0,100,270,-106.315
4,16.3,12,3,-94.5208,14,-106.521,11,-104.521,9,45.4792,-63.5208,20,0.4,0,100,270,-106.521
5,16.4,13,2,-105.444,13,-117.444,11,-115.444,8,34.5565,-74.4435,25,0.4,0,100,270,-117.444
6,16.5,14,2,-89.6877,18,-101.688,13,-99.6877,13,50.3123,-58.6877,30,0.4,0,100,270,-101.688
7,16.6,15,3,-97.2924,8,-111.292,9,-107.292,3,42.7076,-68.2924,20,0.4,0,100,270,-111.292
8,16.7,16,2,-107.255,13,-120.255,11,-117.255,8,32.7449,-77.2551,25,0.4,0,100,270,-120.255
9,16.8,17,3,-110.959,12,-122.959,11,-120.959,7,29.0411,-79.9589,30,0.4,0,100,270,-122.959
10,16.9,18,3,-91.6802,14,-105.68,11,-101.68,9,48.3198,-62.6802,20,0.392,0,100,270,-105.68
1,17,9,3,-109.578,13,-121.578,11,-119.578,8,30.4216,-78.5784,20,0.4,0,100,90,-121.578
2,17.1,10,2,-89.3205,10,-106.321,9,-99.3205,5,50.6795,-63.3205,25,0.384,0,100,270,-106.321
3,17.2,11,1,-88.191,13,-101.191,11,-98.191,8,51.809,-58.191,30,0.4,0,100,270,-101.191
4,17.3,12,3,-86.3074,12,-103.307,11,-96.3074,7,53.6926,-60.3074,20,0.4,0,100,270,-103.307
5,17.4,13,2,-106.634,7,-121.634,9,-116.634,2,33.3659,-78.6341,25,0.392,0,100,270,-121.634
6,17.5,14,2,-100.857,13,-113.857,11,-110.857,8,39.1434,-70.8566,30,0.4,0,100,270,-113.857
7,17.6,15,3,-81.9345,16,-96.9345,13,-91.9345,11,58.0655,-53.9345,20,0.4,0,100,270,-96.9345
8,17.7,16,2,-114.695,6,-128.695,9,-124.695,1,25.3053,-85.6947,25,0.376,0,100,270,-128.695
9,17.8,17,3,-115.872,13,-129.872,11,-125.872,8,24.1278,-86.8722,30,0.4,0,100,270,-129.872
10,17.9,18,3,-75.7713,23,-89.7713,15,-85.7713,18,64.2287,-46.7713,20,0.408,0,100,270,-89.7713
1,18,9,3,-107.398,9,-121.398,9,-117.398,4,32.6015,-78.3985,20,0.4,0,100,270,-121.398
2,18.1,10,2,-73.4608,18,-86.4608,13,-83.4608,13,66.5392,-43.4608,25,0.4,0,100,270,-86.4608
3,18.2,11,1,-92.515,13,-106.515,11,-102.515,8,47.485,-63.515,30,0.4,0,100,270,-106.515
4,18.3,12,3,-63.0721,21,-77.0721,15,-73.0721,16,76.9279,-34.0721,20,0.408,0,100,270,-77.0721
5,18.4,13,1,-94.5329,14,-106.533,11,-104.533,9,45.4671,-63.5329,25,0.368,0,100,270,-106.533
6,18.5,14,2,-111.939,9,-128.939,9,-121.939,4,28.0608,-85.9392,30,0.4,0,100,270,-128.939
7,18.6,15,3,-46.536,25,-60.536,15,-56.536,20,93.464,-17.536,20,0.408,0,100,270,-60.536
8,18.7,16,1,-89.3205,19,-101.321,13,-99.3205,14,50.6795,-58.3205,25,0.384,0,100,270,-101.321
9,18.8,17,2,-85.2958,15,-97.2958,11,-95.2958,10,54.7042,-54.2958,30,0.392,0,100,270,-97.2958
10,18.9,18,3,-67.6081,25,-84.6081,15,-77.6081,20,72.3919,-41.6081,20,0.4,0,100,270,-84.6081
1,19,9,3,-102.578,13,-118.578,11,-112.578,8,37.4216,-75.5784,20,0.4,0,100,270,-118.578
2,19.1,10,2,-92.6964,14,-109.696,11,-102.696,9,47.3036,-66.6964,25,0.4,0,100,270,-109.696
3,19.2,11,1,-99.6108,7,-115.611,9,-109.611,2,40.3892,-72.6108,30,0.4,0,100,90,-115.611
4,19.3,12,3,-82.1442,14,-99.1442,11,-92.1442,9,57.8558,-56.1442,20,0.392,0,100,270,-99.1442
5,19.4,13,1,-79.958,17,-95.958,13,-89.958,12,60.042,-52.958,25,0.4,0,100,270,-95.958
6,19.5,14,1,-101.19,14,-116.19,11,-111.19,9,38.8101,-73.1899,30,0.368,0,100,270,-116.19
7,19.6,15,3,-85.9848,11,-99.9848,11,-95.9848,6,54.0152,-56.9848,20,0.4,0,100,270,-99.9848
8,19.7,16,1,-78.4608,22,-90.4608,15,-88.4608,17,61.5392,-47.4608,25,0.408,0,100,270,-90.4608
9,19.8,17,2,-90.5668,6,-107.567,9,-100.567,1,49.4332,-64.5668,30,0.4,0,100,270,-107.567
10,19.9,18,3,-86.6505,15,-98.6505,11,-96.6505,10,53.3495,-55.6505,20,0.392,0,100,270,-98.6505
1,20,9,3,-98.464,12,-113.464,11,-108.464,7,41.536,-70.464,20,0.4,0,100,90,-113.464
2,20.1,10,2,-100.014,11,-112.014,11,-110.014,6,39.9861,-69.0139,25,0.4,0,100,270,-112.014
3,20.2,11,1,-93.3154,9,-110.315,9,-103.315,4,46.6846,-67.3154,30,0.408,0,100,90,-110.315
4,20.3,12,3,-91.4706,13,-106.471,11,-101.471,8,48.5294,-63.4706,20,0.4,0,100,270,-106.471
5,20.4,13,1,-83.268,10,-99.268,9,-93.268,5,56.732,-56.268,25,0.4,0,100,270,-99.268
6,20.5,14,1,-84.9968,14,-96.9968,11,-94.9968,9,55.0032,-53.9968,30,0.4,0,100,270,-96.9968
7,20.6,15,3,-95.8137,13,-109.814,11,-105.814,8,44.1863,-66.8137,20,0.392,0,100,270,-109.814
8,20.7,16,1,-84.6964,10,-96.6964,9,-94.6964,5,55.3036,-53.6964,25,0.4,0,100,270,-96.6964
9,20.8,17,2,-96.9483,6,-112.948,9,-106.948,1,43.0517,-69.9483,30,0.4,0,100,270,-112.948
10,20.9,18,3,-103.843,8,-120.843,9,-113.843,3,36.1566,-77.8434,20,0.4,0,100,270,-120.843
1,21,9,3,-102.578,7,-115.578,9,-112.578,2,37.4216,-72.5784,20,0.4,0,100,90,-115.578
2,21.1,10,2,-104.255,10,-116.255,9,-114.255,5,35.7449,-73.2551,25,0.4,0,100,270,-116.255
3,21.2,11,1,-89.191,12,-103.191,11,-99.191,7,50.809,-60.191,30,0.4,0,100,90,-103.191
4,21.3,12,3,-97.1866,14,-111.187,11,-107.187,9,42.8134,-68.1866,20,0.4,0,100,270,-111.187
5,21.4,13,1,-90.6388,10,-104.639,9,-100.639,5,49.3612,-61.6388,25,0.4,0,100,270,-104.639
6,21.5,14,1,-96.6877,8,-110.688,9,-106.688,3,43.3123,-67.6877,30,0.4,0,100,270,-110.688
