ho_number,sim_time_sec,ue_id,from_cell,to_cell,event,executed_ok,trigger_type,serving_SINR_dB,target_SINR_dB,f_gamma_Eq5,serving_NUEs,target_NUEs,PRBs_per_UE_serving,PRBs_per_UE_target,TOTAL_PRB,f_PRB_Eq6,RRU_PrbUsedDl_serving_pct,RRU_PrbUsedDl_target_pct,PRB_source,RSRP_serving_dBm,RSRP_target_dBm,RSRPpilot_serving,RSRPpilot_target,Omega_gamma_Eq2,Omega_PRB_Eq3,fWF_Eq1,delta_HOM_Eq8,delta_HOM_case,Algo1_threshold,Algo1_HO_decision,NCL_target_load_pct,NCL_gate_result,serving_cell_load_pct,load_balance_result,load_diff_ues,latency_sec,ho_success,data_source
284,1777173988,3,4,2,COMPLETED,1,SINR,1.0000,41.0000,1.0000,1,7,28.00,4.00,28,-0.8571,0.0,0.0,NUE_fallback,-29.0000,11.0000,0.0352,50.3570,0.0027,0.4949,-0.8664,-8.6641,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-8.6289,HO_APPROVED__RSRPpilot_T_wins,35.0,NCL_PASSED__load_below_50pct,5.0,LOAD_INCREASED__SINR_driven,-6,12.00,1,REAL_from_getTargetCellID
285,1777173990,19,3,4,COMMAND_SENT,0,SINR,8.0000,4.0000,-0.1333,3,1,9.33,28.00,28,0.6667,0.0,0.0,NUE_fallback,-22.0000,-26.0000,0.0589,0.0703,0.4313,0.1269,-0.0440,-0.4404,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.3815,HO_APPROVED__RSRPpilot_T_wins,0.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,2,0.00,0,REAL_from_getTargetCellID
286,1777174003,19,3,4,COMPLETED,1,SINR,8.0000,4.0000,-0.1333,3,1,9.33,28.00,28,0.6667,0.0,0.0,NUE_fallback,-22.0000,-26.0000,0.0589,0.0703,0.4313,0.1269,-0.0440,-0.4404,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.3815,HO_APPROVED__RSRPpilot_T_wins,0.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,2,13.00,1,REAL_from_getTargetCellID
287,1777174006,15,6,5,COMMAND_SENT,0,SINR,9.0000,21.0000,0.4000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-21.0000,-9.0000,0.0741,1.1750,0.1806,0.3010,-0.3018,-3.0183,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.9442,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
288,1777174017,15,6,5,COMPLETED,1,SINR,9.0000,21.0000,0.4000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-21.0000,-9.0000,0.0741,1.1750,0.1806,0.3010,-0.3018,-3.0183,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.9442,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,11.00,1,REAL_from_getTargetCellID
289,1777174018,14,7,8,COMMAND_SENT,0,SINR,5.0000,7.0000,0.0667,2,1,14.00,28.00,28,0.5000,0.0,0.0,NUE_fallback,-25.0000,-23.0000,0.0443,0.1403,0.3953,0.2118,0.1606,1.6056,Case1_both_same_side_gth__DHOM=HOM_x_fWF,1.6499,HO_BLOCKED__serving_still_preferred,5.0,NCL_PASSED__load_below_50pct,10.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
290,1777174031,14,7,8,COMPLETED,1,SINR,5.0000,7.0000,0.0667,2,1,14.00,28.00,28,0.5000,0.0,0.0,NUE_fallback,-25.0000,-23.0000,0.0443,0.1403,0.3953,0.2118,0.1606,1.6056,Case1_both_same_side_gth__DHOM=HOM_x_fWF,1.6499,HO_BLOCKED__serving_still_preferred,5.0,NCL_PASSED__load_below_50pct,10.0,LOAD_REDUCED__good_LB,1,13.00,1,REAL_from_getTargetCellID
291,1777174032,5,2,3,COMMAND_SENT,0,SINR,20.0000,11.0000,-0.3000,8,2,3.50,14.00,28,0.3750,0.0,0.0,NUE_fallback,-10.0000,-19.0000,0.3500,0.1762,0.3423,0.1646,-0.4715,-4.7150,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.3650,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,40.0,LOAD_REDUCED__good_LB,6,0.00,0,REAL_from_getTargetCellID
292,1777174045,5,2,3,COMPLETED,1,SINR,20.0000,11.0000,-0.3000,8,2,3.50,14.00,28,0.3750,0.0,0.0,NUE_fallback,-10.0000,-19.0000,0.3500,0.1762,0.3423,0.1646,-0.4715,-4.7150,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.3650,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,40.0,LOAD_REDUCED__good_LB,6,13.00,1,REAL_from_getTargetCellID
293,1777174046,19,4,3,COMMAND_SENT,0,SINR,4.0000,9.0000,0.1667,1,3,28.00,9.33,28,-0.6667,0.0,0.0,NUE_fallback,-26.0000,-21.0000,0.0703,0.0741,0.2276,0.4553,-0.3166,-3.1660,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.0956,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,5.0,LOAD_INCREASED__SINR_driven,-2,0.00,0,REAL_from_getTargetCellID
294,1777174059,19,4,3,COMPLETED,1,SINR,4.0000,9.0000,0.1667,1,3,28.00,9.33,28,-0.6667,0.0,0.0,NUE_fallback,-26.0000,-21.0000,0.0703,0.0741,0.2276,0.4553,-0.3166,-3.1660,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.0956,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,5.0,LOAD_INCREASED__SINR_driven,-2,13.00,1,REAL_from_getTargetCellID
295,1777174060,4,2,5,COMMAND_SENT,0,SINR,24.0000,17.0000,-0.2333,7,4,4.00,7.00,28,0.1071,0.0,0.0,NUE_fallback,-6.0000,-13.0000,1.0048,0.3508,0.3036,0.2198,-0.4933,-4.9326,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.9279,HO_APPROVED__RSRPpilot_T_wins,20.0,NCL_PASSED__load_below_50pct,35.0,LOAD_REDUCED__good_LB,3,0.00,0,REAL_from_getTargetCellID
296,1777174073,4,2,5,COMPLETED,1,SINR,24.0000,17.0000,-0.2333,7,4,4.00,7.00,28,0.1071,0.0,0.0,NUE_fallback,-6.0000,-13.0000,1.0048,0.3508,0.3036,0.2198,-0.4933,-4.9326,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.9279,HO_APPROVED__RSRPpilot_T_wins,20.0,NCL_PASSED__load_below_50pct,35.0,LOAD_REDUCED__good_LB,3,13.00,1,REAL_from_getTargetCellID
297,1777174076,5,3,2,COMMAND_SENT,0,SINR,11.0000,20.0000,0.3000,4,6,7.00,4.67,28,-0.0833,0.0,0.0,NUE_fallback,-19.0000,-10.0000,0.0881,0.4667,0.1914,0.2963,-0.4145,-4.1446,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.0564,HO_APPROVED__RSRPpilot_T_wins,30.0,NCL_PASSED__load_below_50pct,20.0,LOAD_INCREASED__SINR_driven,-2,0.00,0,REAL_from_getTargetCellID
298,1777174086,5,3,2,COMPLETED,1,SINR,11.0000,20.0000,0.3000,4,6,7.00,4.67,28,-0.0833,0.0,0.0,NUE_fallback,-19.0000,-10.0000,0.0881,0.4667,0.1914,0.2963,-0.4145,-4.1446,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.0564,HO_APPROVED__RSRPpilot_T_wins,30.0,NCL_PASSED__load_below_50pct,20.0,LOAD_INCREASED__SINR_driven,-2,10.00,1,REAL_from_getTargetCellID
299,1777174088,13,7,2,COMMAND_SENT,0,SINR,10.0000,33.0000,0.7667,1,7,28.00,4.00,28,-0.8571,0.0,0.0,NUE_fallback,-20.0000,3.0000,0.2800,7.9810,0.0686,0.5461,-0.5350,-5.3505,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.0705,HO_APPROVED__RSRPpilot_T_wins,35.0,NCL_PASSED__load_below_50pct,5.0,LOAD_INCREASED__SINR_driven,-6,0.00,0,REAL_from_getTargetCellID
300,1777174100,13,7,2,COMPLETED,1,SINR,10.0000,33.0000,0.7667,1,7,28.00,4.00,28,-0.8571,0.0,0.0,NUE_fallback,-20.0000,3.0000,0.2800,7.9810,0.0686,0.5461,-0.5350,-5.3505,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.0705,HO_APPROVED__RSRPpilot_T_wins,35.0,NCL_PASSED__load_below_50pct,5.0,LOAD_INCREASED__SINR_driven,-6,12.00,1,REAL_from_getTargetCellID
301,1777174102,4,5,2,COMMAND_SENT,0,SINR,6.0000,37.0000,1.0000,5,8,5.60,3.50,28,-0.0750,0.0,0.0,NUE_fallback,-24.0000,7.0000,0.0223,17.5416,0.0033,0.3559,-0.6231,-6.2306,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-6.2083,HO_APPROVED__RSRPpilot_T_wins,40.0,NCL_PASSED__load_below_50pct,25.0,LOAD_INCREASED__SINR_driven,-3,0.00,0,REAL_from_getTargetCellID
302,1777174114,4,5,2,COMPLETED,1,SINR,6.0000,37.0000,1.0000,5,8,5.60,3.50,28,-0.0750,0.0,0.0,NUE_fallback,-24.0000,7.0000,0.0223,17.5416,0.0033,0.3559,-0.6231,-6.2306,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-6.2083,HO_APPROVED__RSRPpilot_T_wins,40.0,NCL_PASSED__load_below_50pct,25.0,LOAD_INCREASED__SINR_driven,-3,12.00,1,REAL_from_getTargetCellID
303,1777174116,8,2,4,COMMAND_SENT,0,SINR,24.0000,9.0000,-0.5000,9,1,3.11,28.00,28,0.8889,0.0,0.0,NUE_fallback,-6.0000,-21.0000,0.7815,0.2224,0.4275,0.0317,-0.6713,-6.7126,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9312,HO_APPROVED__RSRPpilot_T_wins,0.0,NCL_PASSED__load_below_50pct,45.0,LOAD_REDUCED__good_LB,8,0.00,0,REAL_from_getTargetCellID
304,1777174128,8,2,4,COMPLETED,1,SINR,24.0000,9.0000,-0.5000,9,1,3.11,28.00,28,0.8889,0.0,0.0,NUE_fallback,-6.0000,-21.0000,0.7815,0.2224,0.4275,0.0317,-0.6713,-6.7126,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9312,HO_APPROVED__RSRPpilot_T_wins,0.0,NCL_PASSED__load_below_50pct,45.0,LOAD_REDUCED__good_LB,8,12.00,1,REAL_from_getTargetCellID
305,1777174130,19,3,4,COMMAND_SENT,0,SINR,9.0000,4.0000,-0.1667,3,1,9.33,28.00,28,0.6667,0.0,0.0,NUE_fallback,-21.0000,-26.0000,0.0741,0.0703,0.4384,0.1253,-0.0598,-0.5977,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.5236,HO_APPROVED__RSRPpilot_T_wins,5.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,2,0.00,0,REAL_from_getTargetCellID
306,1777174142,19,3,4,COMPLETED,1,SINR,9.0000,4.0000,-0.1667,3,1,9.33,28.00,28,0.6667,0.0,0.0,NUE_fallback,-21.0000,-26.0000,0.0741,0.0703,0.4384,0.1253,-0.0598,-0.5977,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.5236,HO_APPROVED__RSRPpilot_T_wins,5.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,2,12.00,1,REAL_from_getTargetCellID
307,1777174146,4,2,7,COMMAND_SENT,0,SINR,24.0000,17.0000,-0.2333,8,1,3.50,28.00,28,0.8750,0.0,0.0,NUE_fallback,-6.0000,-13.0000,0.8792,1.4033,0.3744,0.0379,-0.6041,-6.0408,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.1616,HO_APPROVED__RSRPpilot_T_wins,0.0,NCL_PASSED__load_below_50pct,40.0,LOAD_REDUCED__good_LB,7,0.00,0,REAL_from_getTargetCellID
308,1777174156,4,2,7,COMPLETED,1,SINR,24.0000,17.0000,-0.2333,8,1,3.50,28.00,28,0.8750,0.0,0.0,NUE_fallback,-6.0000,-13.0000,0.8792,1.4033,0.3744,0.0379,-0.6041,-6.0408,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.1616,HO_APPROVED__RSRPpilot_T_wins,0.0,NCL_PASSED__load_below_50pct,40.0,LOAD_REDUCED__good_LB,7,10.00,1,REAL_from_getTargetCellID
309,1777174158,8,4,2,COMMAND_SENT,0,SINR,9.0000,24.0000,0.5000,2,7,14.00,4.00,28,-0.3571,0.0,0.0,NUE_fallback,-21.0000,-6.0000,0.1112,1.0048,0.1332,0.3614,-0.5164,-5.1636,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.0523,HO_APPROVED__RSRPpilot_T_wins,35.0,NCL_PASSED__load_below_50pct,10.0,LOAD_INCREASED__SINR_driven,-5,0.00,0,REAL_from_getTargetCellID
310,1777174170,8,4,2,COMPLETED,1,SINR,9.0000,24.0000,0.5000,2,7,14.00,4.00,28,-0.3571,0.0,0.0,NUE_fallback,-21.0000,-6.0000,0.1112,1.0048,0.1332,0.3614,-0.5164,-5.1636,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.0523,HO_APPROVED__RSRPpilot_T_wins,35.0,NCL_PASSED__load_below_50pct,10.0,LOAD_INCREASED__SINR_driven,-5,12.00,1,REAL_from_getTargetCellID
311,1777174172,5,2,3,COMMAND_SENT,0,SINR,20.0000,11.0000,-0.3000,8,2,3.50,14.00,28,0.3750,0.0,0.0,NUE_fallback,-10.0000,-19.0000,0.3500,0.1762,0.3423,0.1646,-0.4715,-4.7150,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.3650,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,40.0,LOAD_REDUCED__good_LB,6,0.00,0,REAL_from_getTargetCellID
312,1777174185,5,2,3,COMPLETED,1,SINR,20.0000,11.0000,-0.3000,8,2,3.50,14.00,28,0.3750,0.0,0.0,NUE_fallback,-10.0000,-19.0000,0.3500,0.1762,0.3423,0.1646,-0.4715,-4.7150,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.3650,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,40.0,LOAD_REDUCED__good_LB,6,13.00,1,REAL_from_getTargetCellID
313,1777174186,14,8,7,COMMAND_SENT,0,SINR,5.0000,5.0000,0.0000,2,1,14.00,28.00,28,0.5000,0.0,0.0,NUE_fallback,-25.0000,-25.0000,0.0443,0.0885,0.4119,0.2059,0.1305,1.3053,Case1_both_same_side_gth__DHOM=HOM_x_fWF,1.3495,HO_BLOCKED__serving_still_preferred,5.0,NCL_PASSED__load_below_50pct,10.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
314,1777174199,14,8,7,COMPLETED,1,SINR,5.0000,5.0000,0.0000,2,1,14.00,28.00,28,0.5000,0.0,0.0,NUE_fallback,-25.0000,-25.0000,0.0443,0.0885,0.4119,0.2059,0.1305,1.3053,Case1_both_same_side_gth__DHOM=HOM_x_fWF,1.3495,HO_BLOCKED__serving_still_preferred,5.0,NCL_PASSED__load_below_50pct,10.0,LOAD_REDUCED__good_LB,1,13.00,1,REAL_from_getTargetCellID
315,1777174200,19,4,3,COMMAND_SENT,0,SINR,3.0000,9.0000,0.2000,1,3,28.00,9.33,28,-0.6667,0.0,0.0,NUE_fallback,-27.0000,-21.0000,0.0559,0.0741,0.2205,0.4594,-0.3137,-3.1369,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.0810,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,5.0,LOAD_INCREASED__SINR_driven,-2,0.00,0,REAL_from_getTargetCellID
316,1777174214,19,4,3,COMPLETED,1,SINR,3.0000,9.0000,0.2000,1,3,28.00,9.33,28,-0.6667,0.0,0.0,NUE_fallback,-27.0000,-21.0000,0.0559,0.0741,0.2205,0.4594,-0.3137,-3.1369,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.0810,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,5.0,LOAD_INCREASED__SINR_driven,-2,14.00,1,REAL_from_getTargetCellID
317,1777174214,4,7,2,COMMAND_SENT,0,SINR,6.0000,23.0000,0.5667,2,7,14.00,4.00,28,-0.3571,0.0,0.0,NUE_fallback,-24.0000,-7.0000,0.0557,0.7981,0.1163,0.3642,-0.5503,-5.5032,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.4475,HO_APPROVED__RSRPpilot_T_wins,35.0,NCL_PASSED__load_below_50pct,10.0,LOAD_INCREASED__SINR_driven,-5,0.00,0,REAL_from_getTargetCellID
318,1777174228,4,7,2,COMPLETED,1,SINR,6.0000,23.0000,0.5667,2,7,14.00,4.00,28,-0.3571,0.0,0.0,NUE_fallback,-24.0000,-7.0000,0.0557,0.7981,0.1163,0.3642,-0.5503,-5.5032,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.4475,HO_APPROVED__RSRPpilot_T_wins,35.0,NCL_PASSED__load_below_50pct,10.0,LOAD_INCREASED__SINR_driven,-5,14.00,1,REAL_from_getTargetCellID
319,1777174230,5,3,2,COMMAND_SENT,0,SINR,11.0000,20.0000,0.3000,4,8,7.00,3.50,28,-0.1250,0.0,0.0,NUE_fallback,-19.0000,-10.0000,0.0881,0.3500,0.1893,0.3042,-0.4234,-4.2340,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.1459,HO_APPROVED__RSRPpilot_T_wins,40.0,NCL_PASSED__load_below_50pct,20.0,LOAD_INCREASED__SINR_driven,-4,0.00,0,REAL_from_getTargetCellID
320,1777174242,5,3,2,COMPLETED,1,SINR,11.0000,20.0000,0.3000,4,8,7.00,3.50,28,-0.1250,0.0,0.0,NUE_fallback,-19.0000,-10.0000,0.0881,0.3500,0.1893,0.3042,-0.4234,-4.2340,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.1459,HO_APPROVED__RSRPpilot_T_wins,40.0,NCL_PASSED__load_below_50pct,20.0,LOAD_INCREASED__SINR_driven,-4,12.00,1,REAL_from_getTargetCellID
321,1777174244,8,2,4,COMMAND_SENT,0,SINR,23.0000,9.0000,-0.4667,9,1,3.11,28.00,28,0.8889,0.0,0.0,NUE_fallback,-7.0000,-21.0000,0.6207,0.2224,0.4220,0.0320,-0.6588,-6.5884,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9676,HO_APPROVED__RSRPpilot_T_wins,0.0,NCL_PASSED__load_below_50pct,45.0,LOAD_REDUCED__good_LB,8,0.00,0,REAL_from_getTargetCellID
322,1777174256,8,2,4,COMPLETED,1,SINR,23.0000,9.0000,-0.4667,9,1,3.11,28.00,28,0.8889,0.0,0.0,NUE_fallback,-7.0000,-21.0000,0.6207,0.2224,0.4220,0.0320,-0.6588,-6.5884,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9676,HO_APPROVED__RSRPpilot_T_wins,0.0,NCL_PASSED__load_below_50pct,45.0,LOAD_REDUCED__good_LB,8,12.00,1,REAL_from_getTargetCellID
323,1777174258,7,2,8,COMMAND_SENT,0,SINR,23.0000,9.0000,-0.4667,8,1,3.50,28.00,28,0.8750,0.0,0.0,NUE_fallback,-7.0000,-21.0000,0.6983,0.2224,0.4210,0.0359,-0.6493,-6.4934,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.7950,HO_APPROVED__RSRPpilot_T_wins,5.0,NCL_PASSED__load_below_50pct,40.0,LOAD_REDUCED__good_LB,7,0.00,0,REAL_from_getTargetCellID
324,1777174270,7,2,8,COMPLETED,1,SINR,23.0000,9.0000,-0.4667,8,1,3.50,28.00,28,0.8750,0.0,0.0,NUE_fallback,-7.0000,-21.0000,0.6983,0.2224,0.4210,0.0359,-0.6493,-6.4934,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.7950,HO_APPROVED__RSRPpilot_T_wins,5.0,NCL_PASSED__load_below_50pct,40.0,LOAD_REDUCED__good_LB,7,12.00,1,REAL_from_getTargetCellID
325,1777174274,4,2,7,COMMAND_SENT,0,SINR,23.0000,17.0000,-0.2000,7,1,4.00,28.00,28,0.8571,0.0,0.0,NUE_fallback,-7.0000,-13.0000,0.7981,1.4033,0.3660,0.0436,-0.5884,-5.8837,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.0856,HO_APPROVED__RSRPpilot_T_wins,5.0,NCL_PASSED__load_below_50pct,35.0,LOAD_REDUCED__good_LB,6,0.00,0,REAL_from_getTargetCellID
326,1777174284,4,2,7,COMPLETED,1,SINR,23.0000,17.0000,-0.2000,7,1,4.00,28.00,28,0.8571,0.0,0.0,NUE_fallback,-7.0000,-13.0000,0.7981,1.4033,0.3660,0.0436,-0.5884,-5.8837,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.0856,HO_APPROVED__RSRPpilot_T_wins,5.0,NCL_PASSED__load_below_50pct,35.0,LOAD_REDUCED__good_LB,6,10.00,1,REAL_from_getTargetCellID
327,1777174286,13,2,4,COMMAND_SENT,0,SINR,20.0000,10.0000,-0.3333,6,1,4.67,28.00,28,0.8333,0.0,0.0,NUE_fallback,-10.0000,-20.0000,0.4667,0.2800,0.4744,0.0593,-0.2534,-2.5343,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.0676,HO_APPROVED__RSRPpilot_T_wins,5.0,NCL_PASSED__load_below_50pct,30.0,LOAD_REDUCED__good_LB,5,0.00,0,REAL_from_getTargetCellID
328,1777174298,13,2,4,COMPLETED,1,SINR,20.0000,10.0000,-0.3333,6,1,4.67,28.00,28,0.8333,0.0,0.0,NUE_fallback,-10.0000,-20.0000,0.4667,0.2800,0.4744,0.0593,-0.2534,-2.5343,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.0676,HO_APPROVED__RSRPpilot_T_wins,5.0,NCL_PASSED__load_below_50pct,30.0,LOAD_REDUCED__good_LB,5,12.00,1,REAL_from_getTargetCellID
329,1777174300,8,4,2,COMMAND_SENT,0,SINR,9.0000,23.0000,0.4667,2,5,14.00,5.60,28,-0.3000,0.0,0.0,NUE_fallback,-21.0000,-7.0000,0.1112,1.1173,0.1429,0.3484,-0.4946,-4.9457,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.8345,HO_APPROVED__RSRPpilot_T_wins,25.0,NCL_PASSED__load_below_50pct,10.0,LOAD_INCREASED__SINR_driven,-3,0.00,0,REAL_from_getTargetCellID
330,1777174312,8,4,2,COMPLETED,1,SINR,9.0000,23.0000,0.4667,2,5,14.00,5.60,28,-0.3000,0.0,0.0,NUE_fallback,-21.0000,-7.0000,0.1112,1.1173,0.1429,0.3484,-0.4946,-4.9457,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.8345,HO_APPROVED__RSRPpilot_T_wins,25.0,NCL_PASSED__load_below_50pct,10.0,LOAD_INCREASED__SINR_driven,-3,12.00,1,REAL_from_getTargetCellID
331,1777174316,13,4,2,COMMAND_SENT,0,SINR,0.0000,20.0000,0.6667,1,6,28.00,4.67,28,-0.8333,0.0,0.0,NUE_fallback,-30.0000,-10.0000,0.0280,0.4667,0.0959,0.5273,-0.4924,-4.9244,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.8964,HO_APPROVED__RSRPpilot_T_wins,30.0,NCL_PASSED__load_below_50pct,5.0,LOAD_INCREASED__SINR_driven,-5,0.00,0,REAL_from_getTargetCellID
332,1777174327,13,4,2,COMPLETED,1,SINR,0.0000,20.0000,0.6667,1,6,28.00,4.67,28,-0.8333,0.0,0.0,NUE_fallback,-30.0000,-10.0000,0.0280,0.4667,0.0959,0.5273,-0.4924,-4.9244,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.8964,HO_APPROVED__RSRPpilot_T_wins,30.0,NCL_PASSED__load_below_50pct,5.0,LOAD_INCREASED__SINR_driven,-5,11.00,1,REAL_from_getTargetCellID
333,1777174328,4,7,2,COMMAND_SENT,0,SINR,6.0000,37.0000,1.0000,2,7,14.00,4.00,28,-0.3571,0.0,0.0,NUE_fallback,-24.0000,7.0000,0.0557,20.0475,0.0030,0.4109,-0.6922,-6.9217,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-6.8660,HO_APPROVED__RSRPpilot_T_wins,35.0,NCL_PASSED__load_below_50pct,10.0,LOAD_INCREASED__SINR_driven,-5,0.00,0,REAL_from_getTargetCellID
334,1777174341,4,7,2,COMPLETED,1,SINR,6.0000,37.0000,1.0000,2,7,14.00,4.00,28,-0.3571,0.0,0.0,NUE_fallback,-24.0000,7.0000,0.0557,20.0475,0.0030,0.4109,-0.6922,-6.9217,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-6.8660,HO_APPROVED__RSRPpilot_T_wins,35.0,NCL_PASSED__load_below_50pct,10.0,LOAD_INCREASED__SINR_driven,-5,13.00,1,REAL_from_getTargetCellID
335,1777174342,7,8,2,COMMAND_SENT,0,SINR,9.0000,37.0000,0.9333,2,8,14.00,3.50,28,-0.3750,0.0,0.0,NUE_fallback,-21.0000,7.0000,0.1112,17.5416,0.0200,0.4125,-0.6421,-6.4206,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-6.3094,HO_APPROVED__RSRPpilot_T_wins,40.0,NCL_PASSED__load_below_50pct,10.0,LOAD_INCREASED__SINR_driven,-6,0.00,0,REAL_from_getTargetCellID
336,1777174355,7,8,2,COMPLETED,1,SINR,9.0000,37.0000,0.9333,2,8,14.00,3.50,28,-0.3750,0.0,0.0,NUE_fallback,-21.0000,7.0000,0.1112,17.5416,0.0200,0.4125,-0.6421,-6.4206,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-6.3094,HO_APPROVED__RSRPpilot_T_wins,40.0,NCL_PASSED__load_below_50pct,10.0,LOAD_INCREASED__SINR_driven,-6,13.00,1,REAL_from_getTargetCellID
337,1777174358,3,2,4,COMMAND_SENT,0,SINR,27.0000,11.0000,-0.5333,9,1,3.11,28.00,28,0.8889,0.0,0.0,NUE_fallback,-3.0000,-19.0000,1.5592,0.3525,0.4344,0.0315,-0.6766,-6.7664,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.2072,HO_APPROVED__RSRPpilot_T_wins,0.0,NCL_PASSED__load_below_50pct,45.0,LOAD_REDUCED__good_LB,8,0.00,0,REAL_from_getTargetCellID
338,1777174369,3,2,4,COMPLETED,1,SINR,27.0000,11.0000,-0.5333,9,1,3.11,28.00,28,0.8889,0.0,0.0,NUE_fallback,-3.0000,-19.0000,1.5592,0.3525,0.4344,0.0315,-0.6766,-6.7664,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.2072,HO_APPROVED__RSRPpilot_T_wins,0.0,NCL_PASSED__load_below_50pct,45.0,LOAD_REDUCED__good_LB,8,11.00,1,REAL_from_getTargetCellID
339,1777174370,5,2,3,COMMAND_SENT,0,SINR,20.0000,22.0000,0.0667,8,3,3.50,9.33,28,0.2083,0.0,0.0,NUE_fallback,-10.0000,-8.0000,0.3500,1.4792,0.2594,0.2200,-0.3913,-3.9132,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.5632,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,40.0,LOAD_REDUCED__good_LB,5,0.00,0,REAL_from_getTargetCellID
