time_sec,ue_id,from_cell,to_cell,event,executed_ok
14.8205,15,5,6,SUCCESS,1
14.9188,14,8,7,START,0
14.9205,14,8,7,SUCCESS,1
15.015,3,2,4,START,0
15.0168,3,2,4,SUCCESS,1
15.1132,5,2,3,START,0
15.115,5,2,3,SUCCESS,1
15.2087,13,2,7,START,0
15.2105,13,2,7,SUCCESS,1
15.3047,19,4,3,START,0
15.3065,19,4,3,SUCCESS,1
15.4196,5,3,2,START,0
15.4213,5,3,2,SUCCESS,1
15.5195,3,4,2,START,0
15.5213,3,4,2,SUCCESS,1
15.6196,19,3,4,START,0
15.6213,19,3,4,SUCCESS,1
15.7212,15,6,5,START,0
15.723,15,6,5,SUCCESS,1
15.8162,14,7,8,START,0
15.818,14,7,8,SUCCESS,1
15.9143,5,2,3,START,0
15.916,5,2,3,SUCCESS,1
16.0152,19,4,3,START,0
16.0168,19,4,3,SUCCESS,1
16.1167,4,2,5,START,0
16.1185,4,2,5,SUCCESS,1
16.2225,5,3,2,START,0
16.2243,5,3,2,SUCCESS,1
16.3204,13,7,2,START,0
16.322,13,7,2,SUCCESS,1
16.4192,4,5,2,START,0
16.421,4,5,2,SUCCESS,1
16.5195,8,2,4,START,0
16.5213,8,2,4,SUCCESS,1
16.6202,19,3,4,START,0
16.622,19,3,4,SUCCESS,1
16.7265,4,2,7,START,0
16.7283,4,2,7,SUCCESS,1
16.821,8,4,2,START,0
16.8228,8,4,2,SUCCESS,1
16.918,5,2,3,START,0
16.9198,5,2,3,SUCCESS,1
17.0105,14,8,7,START,0
17.0123,14,8,7,SUCCESS,1
17.1122,19,4,3,START,0
17.114,19,4,3,SUCCESS,1
17.2045,4,7,2,START,0
17.2063,4,7,2,SUCCESS,1
17.3217,5,3,2,START,0
17.3235,5,3,2,SUCCESS,1
17.4218,8,2,4,START,0
17.4235,8,2,4,SUCCESS,1
17.5217,7,2,8,START,0
17.5235,7,2,8,SUCCESS,1
17.6257,4,2,7,START,0
17.6275,4,2,7,SUCCESS,1
17.7192,13,2,4,START,0
17.721,13,2,4,SUCCESS,1
17.8197,8,4,2,START,0
17.8215,8,4,2,SUCCESS,1
17.9236,13,4,2,START,0
17.9253,13,4,2,SUCCESS,1
18.015,4,7,2,START,0
18.0168,4,7,2,SUCCESS,1
18.1147,7,8,2,START,0
18.1165,7,8,2,SUCCESS,1
18.2228,3,2,4,START,0
18.2245,3,2,4,SUCCESS,1
18.313,5,2,3,START,0
18.3148,5,2,3,SUCCESS,1
18.4123,14,7,8,START,0
18.414,14,7,8,SUCCESS,1
18.5088,19,3,4,START,0
18.5105,19,3,4,SUCCESS,1
18.6077,5,3,2,START,0
18.6095,5,3,2,SUCCESS,1
18.705,3,4,2,START,0
18.7068,3,4,2,SUCCESS,1
18.8235,5,2,3,START,0
18.8253,5,2,3,SUCCESS,1
18.9235,19,4,3,START,0
18.9253,19,4,3,SUCCESS,1
19.0033,8,2,4,START,0
19.005,8,2,4,SUCCESS,1
19.1032,14,8,7,START,0
19.105,14,8,7,SUCCESS,1
19.2237,5,3,2,START,0
19.2255,5,3,2,SUCCESS,1
19.3142,13,2,8,START,0
19.316,13,2,8,SUCCESS,1
19.405,16,8,7,START,0
19.4068,16,8,7,SUCCESS,1
19.5198,8,4,2,START,0
19.5215,8,4,2,SUCCESS,1
19.6244,5,2,8,START,0
19.626,5,2,8,SUCCESS,1
19.7155,13,8,2,START,0
19.7173,13,8,2,SUCCESS,1
19.8245,5,8,2,START,0
19.8263,5,8,2,SUCCESS,1
19.9247,4,2,6,START,0
19.9265,4,2,6,SUCCESS,1
20.013,8,2,4,START,0
20.0148,8,2,4,SUCCESS,1
20.125,3,2,8,START,0
20.1268,3,2,8,SUCCESS,1
20.222,4,6,2,START,0
20.2238,4,6,2,SUCCESS,1
20.3225,13,2,8,START,0
20.3243,13,2,8,SUCCESS,1
20.423,8,4,2,START,0
20.4248,8,4,2,SUCCESS,1
20.527,15,5,6,START,0
20.5288,15,5,6,SUCCESS,1
20.6183,3,8,2,START,0
20.62,3,8,2,SUCCESS,1
20.7185,13,8,2,START,0
20.7203,13,8,2,SUCCESS,1
20.815,15,6,5,START,0
20.8168,15,6,5,SUCCESS,1
20.9172,8,2,4,START,0
20.9188,8,2,4,SUCCESS,1
21.0152,5,2,6,START,0
21.017,5,2,6,SUCCESS,1
21.126,6,2,6,START,0
21.1278,6,2,6,SUCCESS,1
21.2065,8,4,2,START,0
21.2083,8,4,2,SUCCESS,1
21.3248,4,2,7,START,0
21.3265,4,2,7,SUCCESS,1
21.4217,13,2,8,START,0
21.4235,13,2,8,SUCCESS,1
21.5195,5,6,2,START,0
21.5213,5,6,2,SUCCESS,1
21.612,6,6,2,START,0
21.6138,6,6,2,SUCCESS,1
21.7268,3,2,7,START,0
21.7285,3,2,7,SUCCESS,1
21.8157,8,2,4,START,0
21.8175,8,2,4,SUCCESS,1
21.9052,4,7,2,START,0
21.907,4,7,2,SUCCESS,1
22.0227,3,7,2,START,0
22.0245,3,7,2,SUCCESS,1
22.1033,8,4,2,START,0
22.105,8,4,2,SUCCESS,1
22.2492,13,8,7,START,0
22.251,13,8,7,SUCCESS,1
22.3275,5,2,8,START,0
22.3293,5,2,8,SUCCESS,1
22.4276,8,2,8,START,0
22.4293,8,2,8,SUCCESS,1
22.5277,4,2,6,START,0
22.5295,4,2,6,SUCCESS,1
22.6128,13,7,2,START,0
22.6145,13,7,2,SUCCESS,1
22.71,5,8,2,START,0
22.7118,5,8,2,SUCCESS,1
22.8092,4,6,2,START,0
22.811,4,6,2,SUCCESS,1
22.9082,13,2,8,START,0
22.91,13,2,8,SUCCESS,1
23.0082,5,2,3,START,0
23.01,5,2,3,SUCCESS,1
23.105,4,2,6,START,0
23.1068,4,2,6,SUCCESS,1
23.2253,5,3,2,START,0
23.227,5,3,2,SUCCESS,1
23.3237,7,2,4,START,0
23.3255,7,2,4,SUCCESS,1
23.4175,8,8,2,START,0
23.4193,8,8,2,SUCCESS,1
23.513,4,6,2,START,0
23.5148,4,6,2,SUCCESS,1
23.6133,7,4,2,START,0
23.615,7,4,2,SUCCESS,1
23.7128,8,2,4,START,0
23.7145,8,2,4,SUCCESS,1
23.8155,5,2,3,START,0
23.8173,5,2,3,SUCCESS,1
23.917,13,8,2,START,0
23.9188,13,8,2,SUCCESS,1
24.0293,6,2,5,START,0
24.031,6,2,5,SUCCESS,1
24.1145,5,3,2,START,0
24.1163,5,3,2,SUCCESS,1
24.205,13,2,8,START,0
24.2068,13,2,8,SUCCESS,1
24.3297,7,2,8,START,0
24.3315,7,2,8,SUCCESS,1
24.4187,8,4,2,START,0
24.4205,8,4,2,SUCCESS,1
24.5185,6,5,2,START,0
24.5203,6,5,2,SUCCESS,1
24.63,5,2,3,START,0
24.6318,5,2,3,SUCCESS,1
24.7135,7,8,2,START,0
24.7153,7,8,2,SUCCESS,1
24.8303,8,2,3,START,0
24.832,8,2,3,SUCCESS,1
24.912,5,3,2,START,0
24.9138,5,3,2,SUCCESS,1
25.0305,8,3,2,START,0
25.0323,8,3,2,SUCCESS,1
25.1307,5,2,7,START,0
25.1325,5,2,7,SUCCESS,1
25.2305,8,2,4,START,0
25.2323,8,2,4,SUCCESS,1
25.3307,7,2,3,START,0
25.3325,7,2,3,SUCCESS,1
25.4102,5,7,2,START,0
25.4118,5,7,2,SUCCESS,1
25.508,8,4,2,START,0
25.5098,8,4,2,SUCCESS,1
25.6083,7,3,2,START,0
25.61,7,3,2,SUCCESS,1
25.708,19,3,4,START,0
25.7098,19,3,4,SUCCESS,1
25.8282,5,2,3,START,0
25.83,5,2,3,SUCCESS,1
25.9298,8,2,4,START,0
25.9315,8,2,4,SUCCESS,1
26.003,19,4,3,START,0
26.0048,19,4,3,SUCCESS,1
26.1247,5,3,2,START,0
26.1265,5,3,2,SUCCESS,1
26.2324,8,4,2,START,0
26.234,8,4,2,SUCCESS,1
26.3332,6,2,8,START,0
26.335,6,2,8,SUCCESS,1
26.4262,13,8,2,START,0
26.4278,13,8,2,SUCCESS,1
26.5293,5,2,8,START,0
26.531,5,2,8,SUCCESS,1
26.606,6,8,2,START,0
26.6078,6,8,2,SUCCESS,1
26.7062,8,2,4,START,0
26.708,8,2,4,SUCCESS,1
26.8052,13,2,8,START,0
26.807,13,2,8,SUCCESS,1
26.9297,8,4,2,START,0
26.9315,8,4,2,SUCCESS,1
27.027,16,7,8,START,0
27.0288,16,7,8,SUCCESS,1
27.1035,5,8,2,START,0
27.1053,5,8,2,SUCCESS,1
27.2312,8,2,3,START,0
27.233,8,2,3,SUCCESS,1
27.31,16,8,7,START,0
27.3118,16,8,7,SUCCESS,1
27.4329,4,2,8,START,0
27.4345,4,2,8,SUCCESS,1
27.5118,8,3,2,START,0
27.5135,8,3,2,SUCCESS,1
27.6077,5,2,3,START,0
27.6095,5,2,3,SUCCESS,1
27.7275,8,2,4,START,0
27.7293,8,2,4,SUCCESS,1
27.8257,4,8,2,START,0
27.8275,4,8,2,SUCCESS,1
27.9272,5,3,2,START,0
27.929,5,3,2,SUCCESS,1
28.034,6,2,7,START,0
28.0358,6,2,7,SUCCESS,1
28.121,8,4,2,START,0
28.1228,8,4,2,SUCCESS,1
28.234,5,2,3,START,0
28.2358,5,2,3,SUCCESS,1
28.3162,14,7,8,START,0
28.318,14,7,8,SUCCESS,1
28.4188,6,7,2,START,0
28.4205,6,7,2,SUCCESS,1
28.533,8,2,4,START,0
28.5348,8,2,4,SUCCESS,1
28.6037,14,8,7,START,0
28.6055,14,8,7,SUCCESS,1
28.729,8,4,2,START,0
28.7308,8,4,2,SUCCESS,1
28.8547,6,2,6,START,0
28.8565,6,2,6,SUCCESS,1
28.9235,5,3,2,START,0
28.9253,5,3,2,SUCCESS,1
29.0348,6,6,2,START,0
29.0365,6,6,2,SUCCESS,1
29.1076,14,7,8,START,0
29.1093,14,7,8,SUCCESS,1
29.2887,14,8,7,START,0
29.2905,14,8,7,SUCCESS,1
29.3295,4,2,6,START,0
29.3313,4,2,6,SUCCESS,1
29.4155,8,2,4,START,0
29.4173,8,2,4,SUCCESS,1
29.5353,5,2,3,START,0
29.537,5,2,3,SUCCESS,1
29.6175,4,6,2,START,0
29.6193,4,6,2,SUCCESS,1
29.736,5,3,8,START,0
29.7378,5,3,8,SUCCESS,1
29.8356,8,4,2,START,0
29.8373,8,4,2,SUCCESS,1
29.9357,5,8,2,START,0
29.9375,5,8,2,SUCCESS,1
30.036,16,7,8,START,0
30.0378,16,7,8,SUCCESS,1
30.136,5,2,3,START,0
30.1378,5,2,3,SUCCESS,1
30.2363,13,8,3,START,0
30.238,13,8,3,SUCCESS,1
30.316,16,8,7,START,0
30.3178,16,8,7,SUCCESS,1
30.4462,6,2,5,START,0
30.4478,6,2,5,SUCCESS,1
30.5177,5,3,2,START,0
30.5195,5,3,2,SUCCESS,1
30.6175,13,3,8,START,0
30.6193,13,3,8,SUCCESS,1
30.7195,8,2,4,START,0
30.7213,8,2,4,SUCCESS,1
30.837,5,2,8,START,0
30.8388,5,2,8,SUCCESS,1
30.9165,6,5,2,START,0
30.9183,6,5,2,SUCCESS,1
31.016,8,4,2,START,0
31.0178,8,4,2,SUCCESS,1
31.137,5,8,2,START,0
31.1388,5,8,2,SUCCESS,1
31.2507,3,2,8,START,0
31.2525,3,2,8,SUCCESS,1
31.3377,5,2,3,START,0
31.3395,5,2,3,SUCCESS,1
31.4292,6,2,4,START,0
31.431,6,2,4,SUCCESS,1
31.509,3,8,2,START,0
31.5108,3,8,2,SUCCESS,1
31.6375,18,3,4,START,0
31.6393,18,3,4,SUCCESS,1
31.7187,6,4,2,START,0
31.7205,6,4,2,SUCCESS,1
31.8225,5,3,2,START,0
31.8243,5,3,2,SUCCESS,1
31.9385,7,2,3,START,0
31.9403,7,2,3,SUCCESS,1
32.0068,18,4,3,START,0
32.0085,18,4,3,SUCCESS,1
32.135,5,2,4,START,0
32.1368,5,2,4,SUCCESS,1
32.217,8,2,4,START,0
32.2188,8,2,4,SUCCESS,1
32.3233,7,3,2,START,0
32.325,7,3,2,SUCCESS,1
32.4302,18,3,4,START,0
32.432,18,3,4,SUCCESS,1
32.5095,5,4,2,START,0
32.5113,5,4,2,SUCCESS,1
32.6138,6,2,8,START,0
32.6155,6,2,8,SUCCESS,1
32.7195,8,4,2,START,0
32.7213,8,4,2,SUCCESS,1
32.8395,18,4,3,START,0
32.8413,18,4,3,SUCCESS,1
32.9032,6,8,2,START,0
32.9048,6,8,2,SUCCESS,1
33.0052,5,2,3,START,0
33.0068,5,2,3,SUCCESS,1
33.1412,6,2,7,START,0
33.1428,6,2,7,SUCCESS,1
33.2185,8,2,4,START,0
33.2203,8,2,4,SUCCESS,1
33.34,5,3,2,START,0
33.3418,5,3,2,SUCCESS,1
33.405,6,7,2,START,0
33.4068,6,7,2,SUCCESS,1
33.5113,8,4,2,START,0
33.513,8,4,2,SUCCESS,1
33.6472,5,2,7,START,0
33.649,5,2,7,SUCCESS,1
33.7405,4,2,5,START,0
33.7423,4,2,5,SUCCESS,1
33.8042,8,2,4,START,0
33.806,8,2,4,SUCCESS,1
33.9295,4,5,2,START,0
33.9313,4,5,2,SUCCESS,1
34.009,5,7,2,START,0
34.0108,5,7,2,SUCCESS,1
34.248,5,2,8,START,0
34.2498,5,2,8,SUCCESS,1
34.323,8,4,2,START,0
34.3248,8,4,2,SUCCESS,1
34.4258,5,8,2,START,0
34.4275,5,8,2,SUCCESS,1
34.542,6,2,8,START,0
34.5438,6,2,8,SUCCESS,1
34.6378,5,2,3,START,0
34.6395,5,2,3,SUCCESS,1
34.7172,13,8,3,START,0
34.7188,13,8,3,SUCCESS,1
34.8212,6,8,2,START,0
34.8228,6,8,2,SUCCESS,1
34.9067,8,2,4,START,0
34.9085,8,2,4,SUCCESS,1
35.0307,4,2,6,START,0
35.0325,4,2,6,SUCCESS,1
35.1115,13,3,8,START,0
35.1133,13,3,8,SUCCESS,1
35.2402,8,4,2,START,0
35.242,8,4,2,SUCCESS,1
35.3233,4,6,2,START,0
35.325,4,6,2,SUCCESS,1
35.406,5,3,2,START,0
35.4078,5,3,2,SUCCESS,1
35.5428,6,2,6,START,0
35.5445,6,2,6,SUCCESS,1
35.6105,13,8,3,START,0
35.6123,13,8,3,SUCCESS,1
35.7388,4,2,6,START,0
35.7405,4,2,6,SUCCESS,1
35.8162,8,2,4,START,0
35.818,8,2,4,SUCCESS,1
35.9202,6,6,2,START,0
35.922,6,6,2,SUCCESS,1
36.0232,4,6,2,START,0
36.025,4,6,2,SUCCESS,1
36.108,5,2,3,START,0
36.1098,5,2,3,SUCCESS,1
36.2105,8,4,2,START,0
36.2123,8,4,2,SUCCESS,1
36.3117,13,3,8,START,0
36.3135,13,3,8,SUCCESS,1
36.413,5,3,2,START,0
36.4148,5,3,2,SUCCESS,1
36.5927,8,2,4,START,0
36.5945,8,2,4,SUCCESS,1
36.6522,6,2,6,START,0
36.654,6,2,6,SUCCESS,1
