time_sec,ue_id,from_cell,to_cell,event,executed_ok
43.1182,10,7,6,START,0
43.12,10,7,6,SUCCESS,1
43.7657,11,5,2,START,0
43.7675,11,5,2,SUCCESS,1
44.2532,8,2,6,START,0
44.2548,8,2,6,SUCCESS,1
45.313,19,8,3,START,0
45.3148,19,8,3,SUCCESS,1
45.8163,17,7,8,START,0
45.818,17,7,8,SUCCESS,1
45.9157,3,4,2,START,0
45.9175,3,4,2,SUCCESS,1
46.4135,12,2,8,START,0
46.4153,12,2,8,SUCCESS,1
46.7635,9,2,5,START,0
46.7653,9,2,5,SUCCESS,1
47.2112,7,8,7,START,0
47.213,7,8,7,SUCCESS,1
47.6115,4,4,3,START,0
47.6133,4,4,3,SUCCESS,1
47.766,1,5,6,START,0
47.7678,1,5,6,SUCCESS,1
48.1082,6,7,6,START,0
48.11,6,7,6,SUCCESS,1
48.2163,10,6,5,START,0
48.218,10,6,5,SUCCESS,1
48.3152,18,2,5,START,0
48.317,18,2,5,SUCCESS,1
48.8172,11,2,8,START,0
48.8172,5,3,4,START,0
48.819,11,2,8,SUCCESS,1
48.819,5,3,4,SUCCESS,1
48.964,15,4,5,START,0
48.9658,15,4,5,SUCCESS,1
49.3157,8,6,5,START,0
49.3175,8,6,5,SUCCESS,1
49.8147,2,2,7,START,0
49.8165,2,2,7,SUCCESS,1
50.41,19,3,4,START,0
50.4118,19,3,4,SUCCESS,1
50.613,16,3,2,START,0
50.6148,16,3,2,SUCCESS,1
51.2605,3,2,5,START,0
51.2623,3,2,5,SUCCESS,1
51.5608,17,8,7,START,0
51.5625,17,8,7,SUCCESS,1
51.8562,9,5,6,START,0
51.858,9,5,6,SUCCESS,1
51.9125,12,8,7,START,0
51.9143,12,8,7,SUCCESS,1
52.2052,7,7,8,START,0
52.207,7,7,8,SUCCESS,1
52.5128,14,5,6,START,0
52.5145,14,5,6,SUCCESS,1
52.6612,4,3,5,START,0
52.6628,4,3,5,SUCCESS,1
53.2597,10,5,6,START,0
53.2615,10,5,6,SUCCESS,1
53.408,18,5,6,START,0
53.4098,18,5,6,SUCCESS,1
53.662,6,6,5,START,0
53.6638,6,6,5,SUCCESS,1
54.0035,15,5,6,START,0
54.0053,15,5,6,SUCCESS,1
54.362,8,5,4,START,0
54.3638,8,5,4,SUCCESS,1
54.9635,13,7,6,START,0
54.9653,13,7,6,SUCCESS,1
55.1128,2,7,2,START,0
55.1145,2,7,2,SUCCESS,1
55.4637,19,4,2,START,0
55.4655,19,4,2,SUCCESS,1
55.6102,11,8,3,START,0
55.612,11,8,3,SUCCESS,1
55.7097,16,2,5,START,0
55.7115,16,2,5,SUCCESS,1
56.1155,18,6,2,START,0
56.1173,18,6,2,SUCCESS,1
56.313,3,5,2,START,0
56.3148,3,5,2,SUCCESS,1
56.413,7,8,3,START,0
56.4148,7,8,3,SUCCESS,1
57.0609,9,6,7,START,0
57.0625,9,6,7,SUCCESS,1
58.165,1,6,5,START,0
58.1668,1,6,5,SUCCESS,1
58.2612,12,7,8,START,0
58.263,12,7,8,SUCCESS,1
58.3597,10,6,8,START,0
58.3615,10,6,8,SUCCESS,1
58.512,14,6,5,START,0
58.5138,14,6,5,SUCCESS,1
59.0627,15,6,7,START,0
59.0645,15,6,7,SUCCESS,1
59.613,8,4,5,START,0
59.6148,8,4,5,SUCCESS,1
60.0585,13,6,7,START,0
60.0603,13,6,7,SUCCESS,1
60.5137,19,2,8,START,0
60.5155,19,2,8,SUCCESS,1
60.665,11,3,8,START,0
60.6668,11,3,8,SUCCESS,1
61.1137,18,2,5,START,0
61.1155,18,2,5,SUCCESS,1
61.3618,3,2,3,START,0
61.3635,3,2,3,SUCCESS,1
61.4657,7,3,8,START,0
61.4675,7,3,8,SUCCESS,1
61.9172,16,5,6,START,0
61.9188,16,5,6,SUCCESS,1
63.2598,12,8,2,START,0
63.2615,12,8,2,SUCCESS,1
63.4068,10,8,3,START,0
63.4085,10,8,3,SUCCESS,1
63.613,14,5,6,START,0
63.6148,14,5,6,SUCCESS,1
64.1082,15,7,8,START,0
64.11,15,7,8,SUCCESS,1
64.4137,5,4,3,START,0
64.4155,5,4,3,SUCCESS,1
64.4613,2,2,5,START,0
64.463,2,2,5,SUCCESS,1
64.7635,4,5,2,START,0
64.7653,4,5,2,SUCCESS,1
65.3115,9,7,8,START,0
65.3133,9,7,8,SUCCESS,1
65.5157,19,8,3,START,0
